,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0059-003|58|1,1,σοὶ,σύ,p2s---cd-,OBJ
1,Leuven|0059-003|58|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0059-003|58|3,3,ὑπάρχει,ὑπάρχω,v3spia---,PRED
3,Leuven|0059-003|58|4,4,μὲν,μέν,d--------,AuxY
4,Leuven|0059-003|58|5,5,τὰ,ὁ,l-p---nn-,ATR
5,Leuven|0059-003|58|6,6,ἐμὰ,ἐμός,a-p---nn-,ATR
6,Leuven|0059-003|58|7,7,χρήματα,χρῆμα,n-p---nn-,SBJ
8,Leuven|0059-003|58|9,9,ὡς,ὡς,c--------,AuxC
9,Leuven|0059-003|58|10,10,ἐγὼ,ἐγώ,p1s---cn-,SBJ
10,Leuven|0059-003|58|11,11,οἶμαι,οἴομαι,v1spie---,ExD
12,Leuven|0059-003|58|13,13,ἱκανά,ἱκανός,a-p---nn-,ATR
13,Leuven|0059-003|58|14,14,·,·,u--------,AuxK
