,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0059-003|62|1,1,πολλαχοῦ,πολλαχοῦ,d--------,ADV_CO
1,Leuven|0059-003|62|2,2,μὲν,μέν,d--------,AuxY
2,Leuven|0059-003|62|3,3,γὰρ,γάρ,d--------,AuxY
3,Leuven|0059-003|62|4,4,καὶ,καί,c--------,COORD
4,Leuven|0059-003|62|5,5,ἄλλοσε,ἄλλοτε,d--------,ADV_CO
5,Leuven|0059-003|62|6,6,ὅποι,ὅποι,d--------,ADV
6,Leuven|0059-003|62|7,7,ἂν,ἄν,d--------,AuxY
7,Leuven|0059-003|62|8,8,ἀφίκῃ,ἀφικνέομαι,v2sasm---,ATR
8,Leuven|0059-003|62|9,9,ἀγαπήσουσί,ἀγαπάω,v3pfia---,PRED
9,Leuven|0059-003|62|10,10,σε,σύ,p2s---ca-,OBJ
10,Leuven|0059-003|62|11,11,·,·,u--------,AuxK
