@id,@form,@lemma,@postag,@relation
1,ἐπʼ,ἐπί,r--------,AuxP
2,ἄρχοντος,ἄρχω,v-sppamg-,ATR
3,δʼ,δέ,d--------,AuxY
4,Ἀθήνησι,Ἀθήνησι,d--------,ADV
5,Λυσιστράτου,Λυσίστρατος,n-s---mg-,ADV
6,Ῥωμαῖοι,Ῥωμαῖος,n-p---mn-,SBJ
7,κατέστησαν,καθίστημι,v3paia---,PRED
8,ὑπάτους,ὕπατος,a-p---ma-,OCOMP
9,Λεύκιον,Λεύκιος,n-s---ma-,ATR
10,Πινάριον,Πινάριος,n-s---ma-,OBJ_CO
11,Μαμερτῖνον,Μαμερτῖνος,n-s---ma-,ATR
12,καὶ,καί,c--------,COORD
13,Πούπλιον,Πούπλιος,n-s---ma-,ATR
14,Φούριον,Φούριος,n-s---ma-,OBJ_CO
15,Φίφρωνα,Φίφρων,n-s---ma-,ATR
16,.,punc1,u--------,AuxK
