,@id,@form,@lemma,@postag,@relation
0,1,εἷς,εἷς,n-s---mn-,SBJ
1,2,δὴ,δή,d--------,AuxY
2,3,τούτων,οὗτος,a-p---mg-,ATR
3,4,τῶν,ὁ,l-p---mg-,ATR
4,5,παίδων,παῖς,n-p---mg-,ATR
5,6,συμπαίζων,συμπαίζω,v-sppamn-,ADV
6,7,",",punc1,u--------,AuxX
7,8,ἐὼν,εἰμί,v-sppamn-,ADV
8,9,Ἀρτεμβάρεος,Ἀρτεμβάρας,n-s---mg-,ATR
9,10,παῖς,παῖς,n-s---mn-,PNOM
10,11,ἀνδρὸς,ἀνήρ,n-s---mg-,ATR
11,12,δοκίμου,δόκιμος,a-s---mg-,ATR
12,13,ἐν,ἐν,r--------,AuxP
13,14,Μήδοισι,Μῆδος,n-p---md-,ADV
14,15,",",punc1,u--------,AuxX
15,16,οὐ,οὐ,d--------,AuxZ
16,17,γὰρ,γάρ,d--------,AuxY
17,18,δὴ,δή,d--------,AuxY
18,19,ἐποίησε,ποιέω,v3saia---,PRED
19,20,τὸ,ὁ,l-s---na-,ATR
20,21,προσταχθὲν,προστάσσω,v-sappna-,OBJ
21,22,ἐκ,ἐκ,r--------,AuxP
22,23,τοῦ,ὁ,l-s---mg-,ATR
23,24,Κύρου,Κῦρος,n-s---mg-,ADV
24,25,",",punc1,u--------,AuxX
25,26,ἐκέλευε,κελεύω,v3siia---,PRED_CO
26,27,αὐτὸν,αὐτός,p-s---ma-,OBJ
27,28,τοὺς,ὁ,l-p---ma-,ATR
28,29,ἄλλους,ἄλλος,a-p---ma-,ATR
29,30,παῖδας,παῖς,n-p---ma-,SBJ
30,31,διαλαβεῖν,διαλαμβάνω,v--ana---,OBJ
31,32,",",punc1,u--------,AuxX
32,33,πειθομένων,πείθω,v-pppemg-,ADV
33,34,δὲ,δέ,c--------,COORD
34,35,τῶν,ὁ,l-p---mg-,ATR
35,36,παίδων,παῖς,n-p---mg-,SBJ
36,37,ὁ,ὁ,l-s---mn-,ATR
37,38,Κῦρος,Κῦρος,n-s---mn-,SBJ
38,39,τὸν,ὁ,l-s---ma-,ATR
39,40,παῖδα,παῖς,n-s---ma-,OBJ
40,41,τρηχέως,τραχύς,d--------,ADV
41,42,κάρτα,κάρτα,d--------,ADV
42,43,περιέσπε,περιέπω,v3saia---,PRED_CO
43,44,μαστιγέων,μαστιγόω,v-sppamn-,ADV
44,45,.,punc1,u--------,AuxK
