,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxZ
1,2,περὶ,περί,r--------,AuxP
2,3,αὐτῶν,αὐτός,a-p---mg-,ATR
3,4,δὲ,δέ,d--------,AuxY
4,5,τῶν,ὁ,l-p---mg-,ATR
5,6,Ἐφεσίων,Ἐφέσιος,n-p---mg-,ADV
6,7,Δημόκριτος,Δημόκριτος,n-s---mn-,SBJ
7,8,ὁ,ὁ,l-s---mn-,ATR
8,9,Ἐφέσιος,Ἐφέσιος,a-s---mn-,ATR
9,10,ἐν,ἐν,r--------,AuxP
10,11,τῷ,ὁ,l-s---md-,ATR
11,12,προτέρῳ,πρότερος,a-s---md-,ADV
12,13,περὶ,περί,r--------,AuxP
13,14,τοῦ,ὁ,l-s---mg-,ATR
14,15,ἐν,ἐν,r--------,AuxP
15,16,Ἐφέσῳ,Ἔφεσος,n-s---fd-,ATR
16,17,Ναοῦ,ναός,n-s---mg-,ATR
17,18,διηγούμενος,διηγέομαι,v-sppemn-,ADV
18,19,περὶ,περί,r--------,AuxP
19,20,τῆς,ὁ,l-s---fg-,ATR
20,21,χλιδῆς,χλιδή,n-s---fg-,ADV_CO
21,22,αὐτῶν,αὐτός,p-p---mg-,ATR
22,23,καὶ,καί,c--------,COORD
23,24,ὧν,ὅς,p-p---ng-,OBJ
24,25,ἐφόρουν,φορέω,v3piia---,ATR
25,26,βαπτῶν,βαπτός,a-p---ng-,ATR
26,27,ἱματίων,ἱμάτιον,n-p---ng-,ADV_CO
27,28,γράφει,γράφω,v3spia---,PRED
28,29,καὶ,καί,d--------,AuxZ
29,30,τάδε,ὅδε,p-p---na-,OBJ
30,31,:,punc1,u--------,AuxK
