@ref,@id,@form,@lemma,@postag
Leuven|0093-009|174|1,1,καὶ,καί,c--------
Leuven|0093-009|174|2,2,καλέσαι,καλέω,v--ana---
Leuven|0093-009|174|3,3,δὲ,δέ,d--------
Leuven|0093-009|174|4,4,τῶν,ὁ,l-p---mg-
Leuven|0093-009|174|5,5,παρόντων,πάρειμι1,v-pppamg-
Leuven|0093-009|174|6,6,ὀνομαστί,ὀνομαστί,d--------
Leuven|0093-009|174|7,7,τινα,τις,p-s---ca-
Leuven|0093-009|174|8,8,",",",",u--------
Leuven|0093-009|174|9,9,ᾧ,ὅς,p-s---md-
Leuven|0093-009|174|10,10,μὴ,μή,d--------
Leuven|0093-009|174|11,11,συνήθης,συνήθης,a-s---mn-
Leuven|0093-009|174|12,12,ἐστί,εἰμί,v3spia---
Leuven|0093-009|174|13,13,.,.,u--------
Leuven|0093-009|174|14,14,[0],,
