@ref,@id,@form,@lemma,@postag
Leuven|0093-009|349|1,1,καὶ,καί,c--------
Leuven|0093-009|349|2,2,προσελθὼν,προσέρχομαι,v-sapamn-
Leuven|0093-009|349|3,3,δ’,δέ,d---------
Leuven|0093-009|349|4,4,εἰς,εἰς,r--------
Leuven|0093-009|349|5,5,τοὺς,ὁ,l-p---ma-
Leuven|0093-009|349|6,6,ἵππους,ἵππος,n-p---ma-
Leuven|0093-009|349|7,7,τοὺς,ὁ,l-p---ma-
Leuven|0093-009|349|8,8,ἀγαθοὺς,ἀγαθός,a-p---ma-
Leuven|0093-009|349|9,9,τοῖς,ὁ,l-p---md-
Leuven|0093-009|349|10,10,πωλοῦσι,πωλέω,v-pppamd-
Leuven|0093-009|349|11,11,προσποιήσασθαι,προσποιέω,v--anm---
Leuven|0093-009|349|12,12,ὠνητιᾶν,ὠνητιάω,v--pna---
Leuven|0093-009|349|13,13,.,.,u--------
Leuven|0093-009|349|14,14,[0],,
