@ref,@id,@form,@lemma,@postag
Leuven|0093-009|446|1,1,καὶ,καί,c--------
Leuven|0093-009|446|2,2,ἀποδημῶν,ἀποδημέω,v-sppamn-
Leuven|0093-009|446|3,3,δημοσίᾳ,δημοσίᾳ,d--------
Leuven|0093-009|446|4,4,τὸ,ὁ,l-s---na-
Leuven|0093-009|446|5,5,μὲν,μέν,d--------
Leuven|0093-009|446|6,6,ἐκ,ἐκ,r--------
Leuven|0093-009|446|7,7,τῆς,ὁ,l-s---fg-
Leuven|0093-009|446|8,8,πόλεως,πόλις,n-s---fg-
Leuven|0093-009|446|9,9,ἐφόδιον,ἐφόδιον,n-s---na-
Leuven|0093-009|446|10,10,οἴκοι,οἴκοι,d--------
Leuven|0093-009|446|11,11,καταλιπεῖν,καταλείπω,v--ana---
Leuven|0093-009|446|12,12,",",",",u--------
Leuven|0093-009|446|13,13,παρὰ,παρά,r--------
Leuven|0093-009|446|14,14,δὲ,δέ,d--------
Leuven|0093-009|446|15,15,τῶν,ὁ,l-p---mg-
Leuven|0093-009|446|16,16,συμπρεσβευτῶν,συμπρεσβευτής,n-p---mg-
Leuven|0093-009|446|17,17,δανείζεσθαι,δανείζω,v--pne---
Leuven|0093-009|446|18,18,·,·,u--------
Leuven|0093-009|446|19,19,[0],,
