@ref,@id,@form,@lemma,@postag
Leuven|0093-009|427|1,1,οὕτως,οὕτως,d--------
Leuven|0093-009|427|2,2,ὁ,ὁ,l-s---mn-
Leuven|0093-009|427|3,3,τῆς,ὁ,l-s---fg-
Leuven|0093-009|427|4,4,ἰδίας,ἴδιος,a-s---fg-
Leuven|0093-009|427|5,5,κακίας,κακία,n-s---fg-
Leuven|0093-009|427|6,6,ἐρεθισμὸς,ἐρεθισμός,n-s---mn-
Leuven|0093-009|427|7,7,μανικοὺς,μανικός,a-p---ma-
Leuven|0093-009|427|8,8,καὶ,καί,c--------
Leuven|0093-009|427|9,9,ἐξεστηκότας,ἐξίστημι,v-prpama-
Leuven|0093-009|427|10,10,ἀνθρώπους,ἄνθρωπος,n-p---ma-
Leuven|0093-009|427|11,11,τοῖς,ὁ,l-p---nd-
Leuven|0093-009|427|12,12,ἤθεσι,ἦθος,n-p---nd-
Leuven|0093-009|427|13,13,ποιεῖ,ποιέω,v3spia---
Leuven|0093-009|427|14,14,.,.,u--------
