,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0585-001|217|1,1,Ῥαικίου,Ῥαίκιος,n-s---mg-,ATR
1,Leuven|0585-001|217|2,2,γὰρ,γάρ,d--------,AuxY
2,Leuven|0585-001|217|3,3,Ταύρου,Ταῦρος,n-s---mg-,APOS
4,Leuven|0585-001|217|5,5,ἀνδρὸς,ἀνήρ,n-s---mg-,APOS
5,Leuven|0585-001|217|6,6,στρατηγικοῦ,στρατηγικός,a-s---mg-,ATR
7,Leuven|0585-001|217|8,8,τῆς,ὁ,l-s---fg-,ATR
8,Leuven|0585-001|217|9,9,γυναικὸς,γυνή,n-s---fg-,ATR
9,Leuven|0585-001|217|10,10,θεράπαινα,θεράπαινα,n-s---fn-,SBJ
10,Leuven|0585-001|217|11,11,τῶν,ὁ,l-p---mg-,ATR
11,Leuven|0585-001|217|12,12,τετιμημένων,τιμάω,v-prpemg-,ATR
12,Leuven|0585-001|217|13,13,ἀπεκύησε,ἀποκυέω,v3saia---,PRED
13,Leuven|0585-001|217|14,14,πίθηκον,πίθηκος,n-s---ma-,OBJ
