,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0585-001|114|1,1,οὐδὲ,οὐδέ,d--------,AuxZ
1,Leuven|0585-001|114|2,2,γυνὴ,γυνή,n-s---fn-,SBJ_CO
2,Leuven|0585-001|114|3,3,πόσιν,πόσις,n-s---ma-,OBJ
3,Leuven|0585-001|114|4,4,ὅν,ὅς,p-s---ma-,OBJ
4,Leuven|0585-001|114|5,5,γ’,γε,d--------,AuxZ
5,Leuven|0585-001|114|6,6,ὑποδέξεται,ὑποδέχομαι,v3sasm---,ATR
6,Leuven|0585-001|114|7,7,ἐκ,ἐκ,r--------,AuxP
7,Leuven|0585-001|114|8,8,πολέμοιο,πόλεμος,n-s---mg-,OBJ
8,Leuven|0585-001|114|9,9,νοστήσαντ’,νοστέω,v-sapama-,ADV
10,Leuven|0585-001|114|11,11,Ἀΐδης,Ἅιδης,n-s---mn-,SBJ_CO
11,Leuven|0585-001|114|12,12,δὲ,δέ,d--------,COORD
12,Leuven|0585-001|114|13,13,καταχθόνιος,καταχθόνιος,a-s---mn-,ATR
14,Leuven|0585-001|114|15,15,μελανείμων,μελανείμων,a-s---mn-,ATR
15,Leuven|0585-001|114|16,16,ἕξει,ἔχω,v3sfia---,PRED_CO
16,Leuven|0585-001|114|17,17,ἐνὶ,ἐν,r--------,AuxP
17,Leuven|0585-001|114|18,18,φθιμένοισιν,φθίω,v-papmmd-,ADV
18,Leuven|0585-001|114|19,19,ὁμοῦ,ὁμοῦ,d--------,ADV
19,Leuven|0585-001|114|20,20,τέκνα,τέκνον,n-p---na-,OBJ
20,Leuven|0585-001|114|21,21,μητρὸς,μήτηρ,n-s---fg-,ATR
21,Leuven|0585-001|114|22,22,ἀπούρας,ἀπαυράω,v-sapamn-,ADV
23,Leuven|0585-001|114|24,24,Ἄρης,Ἄρης,n-s---mn-,SBJ
24,Leuven|0585-001|114|25,25,δ’,δέ,d--------,COORD
25,Leuven|0585-001|114|26,26,ἀλλοδαπὸς,ἀλλοδαπός,a-s---mn-,ATR
26,Leuven|0585-001|114|27,27,περιθήσει,περιτίθημι,v3sfia---,PRED_CO
27,Leuven|0585-001|114|28,28,δούλιον,δούλιος,a-s---na-,ATR
28,Leuven|0585-001|114|29,29,ἦμαρ,ἦμαρ,n-s---na-,OBJ
