,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0585-001|16|1,1,θεωρῶν,θεωρέω,v-sppamn-,ADV
1,Leuven|0585-001|16|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0585-001|16|3,3,ὁ,ὁ,l-s---mn-,ATR
3,Leuven|0585-001|16|4,4,ξένος,ξένος,a-s---mn-,SBJ
4,Leuven|0585-001|16|5,5,τὸ,ὁ,l-s---na-,ATR
5,Leuven|0585-001|16|6,6,γινόμενον,γίγνομαι,v-sppena-,OBJ_CO
6,Leuven|0585-001|16|7,7,καὶ,καί,c--------,COORD
7,Leuven|0585-001|16|8,8,πάντας,πᾶς,a-p---ma-,SBJ
8,Leuven|0585-001|16|9,9,ὄντας,εἰμί,v-pppama-,OBJ_CO
9,Leuven|0585-001|16|10,10,ὑπερπαθεῖς,ὑπερπαθής,a-p---ma-,PNOM
10,Leuven|0585-001|16|11,11,καὶ,καί,c--------,COORD
11,Leuven|0585-001|16|12,12,θρηνοῦντας,θρηνέω,v-pppama-,OBJ_CO
13,Leuven|0585-001|16|14,14,ὡσανεὶ,ὡσανεί,c--------,AuxC
14,Leuven|0585-001|16|15,15,νῦν,νῦν,d--------,ADV
15,Leuven|0585-001|16|16,16,μέλλοντας,μέλλω,v-pppama-,ADV
16,Leuven|0585-001|16|17,17,κατορύττειν,κατορύσσω,v--pna---,OBJ
17,Leuven|0585-001|16|18,18,τὴν,ὁ,l-s---fa-,ATR
18,Leuven|0585-001|16|19,19,ἄνθρωπον,ἄνθρωπος,n-s---fa-,OBJ
20,Leuven|0585-001|16|21,21,συνεχεῖτο,συγχέω,v3siie---,PRED_CO
21,Leuven|0585-001|16|22,22,καὶ,καί,c--------,COORD
22,Leuven|0585-001|16|23,23,παρεκάλει,παρακαλέω,v3siia---,PRED_CO
23,Leuven|0585-001|16|24,24,δεόμενος,δέω,v-sppemn-,ADV
24,Leuven|0585-001|16|25,25,παύσασθαι,παύω,v--anm---,OBJ
26,Leuven|0585-001|16|27,27,ἐπαγγελλόμενος,ἐπαγγέλλω,v-sppemn-,ADV
28,Leuven|0585-001|16|29,29,ἐὰν,ἐάν,c--------,AuxC
29,Leuven|0585-001|16|30,30,παραγένηται,παραγίγνομαι,v3sasm---,ADV
31,Leuven|0585-001|16|32,32,δείξειν,δείκνυμι,v--fna---,OBJ
32,Leuven|0585-001|16|33,33,αὐτήν,αὐτός,p-s---fa-,OBJ
