,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0585-001|35|1,1,θορύβου,θόρυβος,n-s---mg-,SBJ
1,Leuven|0585-001|35|2,2,δέ,δέ,d--------,AuxY
2,Leuven|0585-001|35|3,3,ὄντος,εἰμί,v-sppamg-,ADV_CO
3,Leuven|0585-001|35|4,4,νεανικοῦ,νεανικός,a-s---mg-,PNOM
4,Leuven|0585-001|35|5,5,κατὰ,κατά,r--------,AuxP
5,Leuven|0585-001|35|6,6,τὴν,ὁ,l-s---fa-,ATR
6,Leuven|0585-001|35|7,7,ἐκκλησίαν,ἐκκλησία,n-s---fa-,ADV
7,Leuven|0585-001|35|8,8,καὶ,καί,c--------,COORD
8,Leuven|0585-001|35|9,9,σχεδὸν,σχεδόν,d--------,ADV
9,Leuven|0585-001|35|10,10,οὐδενὸς,οὐδείς,p-s---mg-,SBJ
10,Leuven|0585-001|35|11,11,δυναμένου,δύναμαι,v-sppemg-,ADV_CO
11,Leuven|0585-001|35|12,12,κρῖναι,κρίνω,v--ana---,OBJ
12,Leuven|0585-001|35|13,13,τὰ,ὁ,l-p---na-,ATR
13,Leuven|0585-001|35|14,14,πράγματα,πρᾶγμα,n-p---na-,OBJ
15,Leuven|0585-001|35|16,16,πρῶτος,πρῶτος,a-s---mn-,ADV
16,Leuven|0585-001|35|17,17,Ὕλλος,Ὕλλος,n-s---mn-,SBJ
18,Leuven|0585-001|35|19,19,ὁ,ὁ,l-s---mn-,ATR
19,Leuven|0585-001|35|20,20,νομιζόμενος,νομίζω,v-sppemn-,APOS_CO
20,Leuven|0585-001|35|21,21,παρ’,παρά,r--------,AuxP
21,Leuven|0585-001|35|22,22,ἡμῖν,ἐγώ,p1p---cd-,OBJ
22,Leuven|0585-001|35|23,23,οὑ,οὑ,d--------,AuxZ
23,Leuven|0585-001|35|24,24,μόνον,μόνον,d--------,ADV
24,Leuven|0585-001|35|25,25,μάντις,μάντις,n-s---mn-,PNOM_CO
25,Leuven|0585-001|35|26,26,ἄριστος,ἀγαθός,a-s---mns,ATR
27,Leuven|0585-001|35|28,28,ἀλλὰ,ἀλλά,c--------,COORD
28,Leuven|0585-001|35|29,29,καὶ,καί,d--------,AuxZ
29,Leuven|0585-001|35|30,30,οἰωνοσκόπος,οἰωνοσκόπος,n-s---mn-,PNOM_CO
30,Leuven|0585-001|35|31,31,κομψὸς,κομψός,a-s---mn-,ATR
31,Leuven|0585-001|35|32,32,εἶναι,εἰμί,v--pna---,OBJ
33,Leuven|0585-001|35|34,34,τά,ὁ,l-p---na-,ATR
34,Leuven|0585-001|35|35,35,τε,τε,c--------,COORD
35,Leuven|0585-001|35|36,36,ἄλλα,ἄλλος,p-p---na-,OBJ
36,Leuven|0585-001|35|37,37,συνεωρακὼς,συνοράω,v-srpamn-,APOS_CO
37,Leuven|0585-001|35|38,38,ἐν,ἐν,r--------,AuxP
38,Leuven|0585-001|35|39,39,τῇ,ὁ,l-s---fd-,ATR
39,Leuven|0585-001|35|40,40,τέχνῃ,τέχνη,n-s---fd-,ADV
40,Leuven|0585-001|35|41,41,περιττῶς,περισσός,d--------,ADV
42,Leuven|0585-001|35|43,43,ἀναστὰς,ἀνίστημι,v-sapamn-,ADV
43,Leuven|0585-001|35|44,44,ἐκέλευεν,κελεύω,v3siia---,PRED
44,Leuven|0585-001|35|45,45,τὴν,ὁ,l-s---fa-,ATR
45,Leuven|0585-001|35|46,46,μὲν,μέν,d--------,AuxY
46,Leuven|0585-001|35|47,47,ἄνθρωπον,ἄνθρωπος,n-s---fa-,SBJ
47,Leuven|0585-001|35|48,48,κατακλείειν,κατακλείω,v--pna---,OBJ_CO
48,Leuven|0585-001|35|49,49,ἐκτὸς,ἐκτός,r--------,AuxP
49,Leuven|0585-001|35|50,50,ὁρίων,ὅριον,n-p---ng-,ADV
50,Leuven|0585-001|35|51,51,—,—,u--------,AuxG
51,Leuven|0585-001|35|52,52,οὐ,οὐ,d--------,AuxZ
52,Leuven|0585-001|35|53,53,γὰρ,γάρ,d--------,AuxY
53,Leuven|0585-001|35|54,54,συμφέρειν,συμφέρω,v--pna---,OBJ
54,Leuven|0585-001|35|55,55,ἔτι,ἔτι,d--------,ADV
55,Leuven|0585-001|35|56,56,ταύτην,οὗτος,p-s---fa-,SBJ
56,Leuven|0585-001|35|57,57,ἐντὸς,ἐντός,r--------,AuxP
57,Leuven|0585-001|35|58,58,ὁρίων,ὅριον,n-p---ng-,ADV
58,Leuven|0585-001|35|59,59,τεθῆναι,τίθημι,v--anp---,SBJ
59,Leuven|0585-001|35|60,60,εἰς,εἰς,r--------,AuxP
60,Leuven|0585-001|35|61,61,γῆν,γῆ,n-s---fa-,OBJ
61,Leuven|0585-001|35|62,62,—,—,u--------,AuxG
62,Leuven|0585-001|35|63,63,ἀποτροπιάσασθαι,ἀποτροπιάζω,v--anm---,OBJ_CO
63,Leuven|0585-001|35|64,64,δὲ,δέ,d--------,AuxY
64,Leuven|0585-001|35|65,65,Ἑρμῆν,Ἑρμῆς,n-s---ma-,OBJ_CO
65,Leuven|0585-001|35|66,66,Χθόνιον,Χθόνιος,n-s---ma-,ATR
66,Leuven|0585-001|35|67,67,καὶ,καί,c--------,COORD
67,Leuven|0585-001|35|68,68,Εὐμενίδας,Εὐμενίδες,n-p---fa-,OBJ_CO
69,Leuven|0585-001|35|70,70,εἶτα,εἶτα,d--------,ADV
70,Leuven|0585-001|35|71,71,οὕτω,οὕτως,d--------,ADV
71,Leuven|0585-001|35|72,72,περικαθαίρεσθαι,περικαθαίρω,v--pne---,OBJ_CO
72,Leuven|0585-001|35|73,73,πάντας,πᾶς,a-p---ma-,OBJ
74,Leuven|0585-001|35|75,75,ἁγνίσαι,ἁγνίζω,v--ana---,OBJ_CO
75,Leuven|0585-001|35|76,76,δὲ,δέ,d--------,COORD
76,Leuven|0585-001|35|77,77,καὶ,καί,c--------,AuxY
77,Leuven|0585-001|35|78,78,τὰ,ὁ,l-p---na-,ATR
78,Leuven|0585-001|35|79,79,ἱερὰ,ἱερόν,n-p---na-,OBJ_CO
79,Leuven|0585-001|35|80,80,καὶ,καί,c--------,COORD
80,Leuven|0585-001|35|81,81,ὅσα,ὅσος,p-p---na-,OBJ
