@id,@form,@lemma,@postag,@relation
1,ἐν,ἐν,r--------,AuxP
2,Ἤλιδι,Ἦλις,n-s---fd-,PNOM
3,δὲ,δέ,d--------,AuxY
4,καὶ,καί,d--------,AuxZ
5,κρίσις,κρίσις,n-p---fa-,SBJ
6,γίνεται,γίγνομαι,v3spie---,PRED_CO
7,κάλλους,κάλλος,n-s---ng-,ATR
8,",",punc1,u--------,AuxX
9,καὶ,καί,c--------,COORD
10,τῷ,ὁ,l-s---md-,ATR
11,πρώτῳ,πρότερος,a-s---md-,OBJ
12,τὰ,ὁ,l-p---na-,ATR
13,τῆς,ὁ,l-s---fg-,ATR
14,θεοῦ,θεός,n-s---fg-,ATR
15,φέρειν,φέρω,v--pna---,SBJ
16,τεύχη,τεῦχος,n-p---na-,OBJ
17,δίδοται,δίδωμι,v3spie---,PRED_CO
18,",",punc1,u--------,AuxX
19,τῷ,ὁ,l-s---md-,ATR
20,δὲ,δέ,d--------,AuxY
21,δευτέρῳ,δεύτερος,a-s---md-,OBJ
22,τὸν,ὁ,l-s---ma-,ATR
23,βοῦν,βοῦς,n-s---ma-,OBJ
24,ἄγειν,ἄγω,v--pna---,SBJ
25,",",punc1,u--------,AuxX
26,ὁ,ὁ,l-s---mn-,ATR
27,δὲ,δέ,c--------,COORD
28,τρίτος,τρίτος,a-s---mn-,SBJ
29,τὰς,ὁ,l-p---fa-,ATR
30,θυηλὰς,θυηλή,n-p---fa-,OBJ
31,ἐπιτίθησιν,ἐπιτίθημι,v3spia---,PRED_CO
32,.,punc1,u--------,AuxK
33,δίδοται,δίδωμι,v3spie---,PRED_CO
