@id;@form;@lemma;@postag;@relation
1;ἐκεῖνος;ἐκεῖνος;p-s---mn-;SBJ
2;γὰρ;γάρ;d--------;AuxY
3;ὡς;ὡς;c--------;AuxC
4;ἤχθη;ἄγω;v3saip---;ADV
5;πρὸς;πρός;r--------;AuxP
6;Ἀλέξανδρον;Ἀλέξανδρος;n-s---ma-;OBJ
7;αἰχμάλωτος;αἰχμάλωτος;a-s---mn-;AtvV
8;,;punc;u--------;AuxX
9;πυθομένου;πυνθάνομαι;v-spppmg-;ADV
10;πῶς;πως;d--------;ADV
11;αὐτῷ;αὐτός;p-s---md-;OBJ
12;χρήσεται;χράω;v3sasm---;OBJ
13;,;punc;u--------;AuxX
14;βασιλικῶς;βασιλικός;d--------;ADV
15;,;punc;u--------;AuxX
16;εἶπεν;λέγω;v3saia---;PRED
17;,;punc;u--------;AuxX
18;ὦ;ὦ;i--------;AuxZ
19;Ἀλέξανδρε;Ἀλέξανδρος;n-s---mv-;ExD
20;.;punc;u--------;AuxK
