@id;@form;@lemma;@postag;@relation
1;ὧν;ὅς;p-p---mg-;ATR
2;ὁ;ὁ;l-s---mn-;SBJ
3;μὲν;μέν;d--------;AuxY
4;τὸ;ὁ;l-s---na-;ATR
5;διάδημα;διάδημα;n-s---na-;OBJ
6;τοῖς;ὁ;l-p---md-;ATR
7;Πομπηίου;Πομπήιος;n-s---mg-;ATR
8;ποσὶν;πούς;n-p---md-;ATR
9;ὑπορρίψας;ὑπορρίπτω;v-sapamn-;ADV
10;αἰσχρῶς;αἰσχρός;d--------;ADV
11;τὴν;ὁ;l-s---fa-;ATR
12;βασιλείαν;βασιλεία;n-s---fa-;OBJ
13;ἀπέλαβε;ἀπολαμβάνω;v3saia---;PRED
14;,;punc;u--------;AuxX
15;λάφυρον;λάφυρα;n-s---na-;PNOM
16;γενομένην;γίγνομαι;v-sapmfa-;ATR
17;.;punc;u--------;AuxK
