@ref,@id,@form,@lemma,@postag
Leuven|0062-014|38|1,1,τοῦ,ὁ,l-s---ng-
Leuven|0062-014|38|2,2,Ζῆτα,Ζῆτα,n-s---ng-
Leuven|0062-014|38|3,3,",",",",u--------
Leuven|0062-014|38|4,4,τὸ,ὁ,l-s---na-
Leuven|0062-014|38|5,5,συρίζειν,συρίζω,v--pna---
Leuven|0062-014|38|6,6,καὶ,καί,b--------
Leuven|0062-014|38|7,7,σαλπίζειν,σαλπίζω,v--pna---
Leuven|0062-014|38|8,8,",",",",u--------
Leuven|0062-014|38|9,9,ὡς,ὡς,c--------
Leuven|0062-014|38|10,10,μηκέτ’,μηκέτι,d--------
Leuven|0062-014|38|11,11,αὐτῷ,αὐτός,p-s---nd-
Leuven|0062-014|38|12,12,ἐξεῖναι,ἔξεστι,v--pna---
Leuven|0062-014|38|13,13,μηδὲ,μηδέ,d--------
Leuven|0062-014|38|14,14,γρύζειν,γρύζω,v--pna---
Leuven|0062-014|38|15,15,.,.,u--------
Leuven|0062-014|38|16,16,[0],,
Leuven|0062-014|38|17,17,[1],,
