@ref,@id,@form,@lemma,@postag
Leuven|0062-014|20|1,1,παρὰ,παρά,r--------
Leuven|0062-014|20|2,2,τούτῳ,οὗτος,p-s---md-
Leuven|0062-014|20|3,3,δὴ,δή,d--------
Leuven|0062-014|20|4,4,τῷ,ὁ,l-s---md-
Leuven|0062-014|20|5,5,ξένῳ,ξένος,a-s---md-
Leuven|0062-014|20|6,6,τὴν,ὁ,l-s---fa-
Leuven|0062-014|20|7,7,τοῦ,ὁ,l-s---ng-
Leuven|0062-014|20|8,8,Ταῦ,Ταῦ,n-s---ng-
Leuven|0062-014|20|9,9,τούτου,οὗτος,p-s---ng-
Leuven|0062-014|20|10,10,πλεονεξίαν,πλεονεξία,n-s---fa-
Leuven|0062-014|20|11,11,ἐφώρασα,φωράω,v1saia---
Leuven|0062-014|20|12,12,·,·,u--------
