@ref,@id,@form,@lemma,@postag
Leuven|0062-014|2|1,1,μέχρι,μέχρι,c--------
Leuven|0062-014|2|2,2,μέν,μέν,d--------
Leuven|0062-014|2|3,3,",",",",u--------
Leuven|0062-014|2|4,4,ὦ,ὦ,i--------
Leuven|0062-014|2|5,5,φωνήεντα,φωνήεις,a-p---nv-
Leuven|0062-014|2|6,6,δικασταί,δικαστής,n-p---mv-
Leuven|0062-014|2|7,7,",",",",u--------
Leuven|0062-014|2|8,8,ὀλίγα,ὀλίγος,a-p---na-
Leuven|0062-014|2|9,9,ἠδικούμην,ἀδικέω,v1siie---
Leuven|0062-014|2|10,10,ὑπὸ,ὑπό,r--------
Leuven|0062-014|2|11,11,τουτουὶ,οὗτος,p-s---ng-
Leuven|0062-014|2|12,12,τοῦ,ὁ,l-s---ng-
Leuven|0062-014|2|13,13,Ταῦ,Ταῦ,n-s---ng-
Leuven|0062-014|2|14,14,καταχρωμένου,καταχράομαι,v-sppeng-
Leuven|0062-014|2|15,15,τοῖς,ὁ,l-p---nd-
Leuven|0062-014|2|16,16,ἐμοῖς,ἐμός,a-p---nd-
Leuven|0062-014|2|17,17,καὶ,καί,b--------
Leuven|0062-014|2|18,18,καταίροντος,καταίρω,v-sppang-
Leuven|0062-014|2|19,19,ἔνθα,ἔνθα,d--------
Leuven|0062-014|2|20,20,μὴ,μή,d--------
Leuven|0062-014|2|21,21,δεῖ,δέω,v3spia---
Leuven|0062-014|2|22,22,",",",",u--------
Leuven|0062-014|2|23,23,οὐ,οὐ,d--------
Leuven|0062-014|2|24,24,βαρέως,βαρύς,d--------
Leuven|0062-014|2|25,25,ἔφερον,φέρω,v1siia---
Leuven|0062-014|2|26,26,τὴν,ὁ,l-s---fa-
Leuven|0062-014|2|27,27,βλάβην,βλάβη,n-s---fa-
Leuven|0062-014|2|28,28,καὶ,καί,b--------
Leuven|0062-014|2|29,29,παρήκουον,παρακούω,v1siia---
Leuven|0062-014|2|30,30,ἔνια,ἔνιοι,a-p---na-
Leuven|0062-014|2|31,31,τῶν,ὁ,l-p---ng-
Leuven|0062-014|2|32,32,λεγομένων,λέγω,v-pppeng-
Leuven|0062-014|2|33,33,ὑπὸ,ὑπό,r--------
Leuven|0062-014|2|34,34,τῆς,ὁ,l-s---fg-
Leuven|0062-014|2|35,35,μετριότητος,μετριότης,n-s---fg-
Leuven|0062-014|2|36,36,",",",",u--------
Leuven|0062-014|2|37,37,ἣν,ὅς,p-s---fa-
Leuven|0062-014|2|38,38,ἴστε,οἶδα,v2pria---
Leuven|0062-014|2|39,39,με,ἐγώ,p1s---ca-
Leuven|0062-014|2|40,40,φυλάσσοντα,φυλάσσω,v-sppama-
Leuven|0062-014|2|41,41,πρός,πρός,r--------
Leuven|0062-014|2|42,42,τε,τε,b--------
Leuven|0062-014|2|43,43,ὑμᾶς,σύ,p2p---ca-
Leuven|0062-014|2|44,44,καὶ,καί,b--------
Leuven|0062-014|2|45,45,τὰς,ὁ,l-p---fa-
Leuven|0062-014|2|46,46,ἄλλας,ἄλλος,p-p---fa-
Leuven|0062-014|2|47,47,συλλαβάς,συλλαβή,n-p---fa-
Leuven|0062-014|2|48,48,·,·,u--------
