,@id,@form,@lemma,@postag,@relation
0,1,νόσῳ,νόσος,n-s---fd-,ADV_CO
1,2,τε,τε,d--------,AuxY
2,3,γὰρ,γάρ,d--------,AuxY
3,4,ἐφθάραται,φθείρω,v3prie---,PRED_CO
4,5,Ἀθηναῖοι,Ἀθηναῖος,n-p---mn-,SBJ
5,6,καὶ,καί,c--------,COORD
6,7,χρημάτων,χρῆμα,n-p---ng-,ATR
7,8,δαπάνῃ,δαπάνη,n-s---fd-,ADV_CO
8,9,",",punc1,u--------,AuxX
9,10,νῆές,ναῦς,n-p---fn-,SBJ
10,11,τε,τε,c--------,COORD
11,12,αὐτοῖς,αὐτός,p-p---md-,ATR
12,13,αἱ,ὁ,l-p---fn-,ATR
13,14,μὲν,μέν,d--------,AuxY
14,15,περὶ,περί,r--------,AuxP
15,16,τὴν,ὁ,l-s---fa-,ATR
16,17,ὑμετέραν,ὑμέτερος,a-s---fa-,PNOM
17,18,εἰσίν,εἰμί,v3ppia---,PRED_CO
18,19,",",punc1,u--------,AuxX
19,20,αἱ,ὁ,l-p---fn-,SBJ
20,21,δ᾽,δέ,c--------,COORD
21,22,ἐφ᾽,ἐπί,r--------,AuxP
22,23,ἡμῖν,ἐγώ,p1p---md-,ADV
23,24,τετάχαται,τάσσω,v3prie---,PRED_CO
24,25,.,punc1,u--------,AuxK
