@id,@form,@lemma,@postag
1,ὁ,ὁ,l-s---mn-
2,μέν,μέν,d--------
3,γὰρ,γάρ,d--------
4,Παιδάρητος,Παιδάρητος,n-s---mn-
5,οὐκ,οὐ,d--------
6,ἐγκριθεὶς,ἐγκρίνω,v-sappmn-
7,εἰς,εἰς,r--------
8,τοὺς,ὁ,l-p---ma-
9,τριακοσίους,τριακόσιοι,a-p---ma-
10,ἀπῄει,ἄπειμι2,v3siia---
11,μάλα,μάλα,d--------
12,φαιδρός,φαιδρός,a-s---mn-
13,",",punc1,u--------
14,ὥσπερ,ὥσπερ,c--------
15,χαίρων,χαίρω,v-sppamn-
16,ὅτι,ὅτι2,c--------
17,βελτίονας,βελτίων,a-p---mac
18,αὐτοῦ,αὐτός,p-s---mg-
19,τριακοσίους,τριακόσιοι,a-p---ma-
20,ἡ,ὁ,l-s---fn-
21,πόλις,πόλις,n-p---fa-
22,ἔχει,ἔχω,v3siia---
23,:,punc1,u--------
