@id,@form,@lemma,@postag
1,οὐ,οὐ,d--------
2,γὰρ,γάρ,d--------
3,ἐν,ἐν,r--------
4,ταχέσι,ταχύς,a-p---md-
5,τάχιστον,τάχιστος,a-s---ma-
6,οὐδ᾽,οὐδέ,c--------
7,ἐν,ἐν,r--------
8,ἰσχυροῖς,ἰσχυρός,a-p---md-
9,ἰσχυρότατον,ἰσχυρός,a-s---mas
10,",",punc1,u--------
11,ἀλλ᾽,ἀλλά,c--------
12,ἐν,ἐν,r--------
13,ἀγαθοῖς,ἀγαθός,a-p---md-
14,καὶ,καί,c--------
15,σώφροσιν,σώφρων,a-p---md-
16,ἄριστον,ἄριστος,a-s---ma-
17,καὶ,καί,c--------
18,σωφρονέστατον,σώφρων,a-s---mas
19,ἔδει,δέω2,v3siia---
20,κριθέντα,κρίνω,v-sappma-
21,νικητήριον,νικητήριος,a-s---na-
22,ἔχειν,ἔχω,v--pna---
23,τῆς,ὁ,l-s---fg-
24,ἀρετῆς,ἀρετή,n-s---fg-
25,διὰ,διά,r--------
26,βίου,βίος,n-s---mg-
27,τὸ,ὁ,l-s---nn-
28,σύμπαν,σύμπας,a-s---na-
29,",",punc1,u--------
30,ὡς,ὡς,c--------
31,εἰπεῖν,εἶπον,v--ana---
32,",",punc1,u--------
33,κράτος,κράτος,n-s---na-
34,ἐν,ἐν,r--------
35,τῇ,ὁ,l-s---fd-
36,πολιτείᾳ,πολιτεία,n-s---fd-
37,",",punc1,u--------
38,κύριον,κύριος,n-s---ma-
39,ὄντα,εἰμί,v-sppama-
40,καὶ,καί,d--------
41,θανάτου,θάνατος,n-s---mg-
42,καὶ,καί,d--------
43,ἀτιμίας,ἀτιμία,n-s---fg-
44,καὶ,καί,c--------
45,ὅλως,ὅλος,d--------
46,τῶν,ὁ,l-p---ng-
47,μεγίστων,μέγας,a-p---ng-
48,.,punc1,u--------
