@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,καθάπερ,καθά,c--------
3,ἱππικῆς,ἱππικός,a-s---fg-
4,τέχνης,τέχνη,n-s---fg-
5,ἀποτέλεσμα,ἀποτέλεσμα,n-s---na-
6,πρᾷον,πρᾶος,a-s---ma-
7,ἵππον,ἵππος,n-s---ma-
8,καὶ,καί,c--------
9,πειθήνιον,πειθὴνιος,a-s---ma-
10,παρασχεῖν,παρέχω,v--ana---
11,",",punc1,u--------
12,οὕτω,οὕτως,d--------
13,βασιλικῆς,βασιλικός,a-s---fg-
14,ἐπιστήμης,ἐπιστήμη,n-s---fg-
15,ἔργον,ἔργον,n-s---na-
16,ἀνθρώποις,ἄνθρωπος,n-p---md-
17,εὐπείθειαν,εὐπείθεια,n-s---fa-
18,ἐνεργάσασθαι,ἐνεργάζομαι,v--ane---
19,:,punc1,u--------
20,[0],,
