@id,@form,@lemma,@postag
1,ἀλλὰ,ἀλλά,d--------
2,καὶ,καί,d--------
3,τὸ,ὁ,l-s---nn-
4,τοῦ,ὁ,l-p---mg-
5,Γέλωτος,γέλως,n-s---mg-
6,ἀγαλμάτιον,ἀγαλμάτιον,n-s---nn-
7,ἐκεῖνον,ἐκεῖνος,p-s---ma-
8,ἱδρύσασθαι,ἱδρύω,v--anm---
9,Σωσίβιος,Σωσίβιος,n-s---mn-
10,ἱστορεῖ,ἱστορέω,v3spia---
11,",",punc1,u--------
12,τὴν,ὁ,l-s---fa-
13,παιδιὰν,παιδιή,n-s---fa-
14,ὥσπερ,ὥσπερ,d--------
15,ἥδυσμα,ἥδυσμα,n-s---na-
16,τοῦ,ὁ,l-p---mg-
17,πόνου,πόνος,n-s---mg-
18,καὶ,καί,c--------
19,τῆς,ὁ,l-s---fg-
20,διαίτης,δίαιτα,n-s---fg-
21,ἐμβαλόντα,ἐμβάλλω,v-sapama-
22,κατὰ,κατά,r--------
23,καιρὸν,καιρός,n-s---ma-
24,εἰς,εἰς,r--------
25,τὰ,ὁ,l-p---na-
26,συμπόσια,συμπόσιον,n-p---na-
27,καὶ,καί,c--------
28,τᾶς,ὁ,l-s---fg-
29,τοιαύτας,τοιοῦτος,a-p---fa-
30,διατριβάς,διατριβή,n-p---fa-
31,.,punc1,u--------
32,[0],,
