@id,@form,@lemma,@postag
1,Ἀρχιδαμίδας,Ἀρχιδαμίδας,n-s---mn-
2,δὲ,δέ,d--------
3,πρὸς,πρός,r--------
4,τὸν,ὁ,l-s---ma-
5,πυθόμενον,πυνθάνομαι,v-sapmma-
6,πόσοι,πόσος,a-p---mn-
7,εἰσὶ,εἰμί,v3ppia---
8,Σπαρτιᾶται,Σπαρτιάτης,n-p---mn-
9,",",punc1,u--------
10,ἱκανοί,ἱκανός,a-p---mn-
11,",",punc1,u--------
12,εἶπεν,εἶπον,v3saia---
13,",",punc1,u--------
14,ὦ,ὦ,i--------
15,ξένε,ξένος1,n-s---mv-
16,",",punc1,u--------
17,τοὺς,ὁ,l-p---ma-
18,κακοὺς,κακός,a-p---ma-
19,ἀπερύκειν,ἀπερύκω,v--pna---
20,.,punc1,u--------
21,εἰσιν,εἰμί,v3ppia---
