,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0093-009|457|1,1,καὶ,καί,c--------,AuxY
1,Leuven|0093-009|457|2,2,τῶν,ὁ,l-p---mg-,ATR
2,Leuven|0093-009|457|3,3,υἱῶν,υἱός,n-p---mg-,SBJ
3,Leuven|0093-009|457|4,4,δὲ,δέ,d--------,AuxY
4,Leuven|0093-009|457|5,5,μὴ,μή,d--------,AuxZ
5,Leuven|0093-009|457|6,6,πορευομένων,πορεύω,v-pppemg-,ADV
6,Leuven|0093-009|457|7,7,εἰς,εἰς,r--------,AuxP
7,Leuven|0093-009|457|8,8,τὸ,ὁ,l-s---na-,ATR
8,Leuven|0093-009|457|9,9,διδασκαλεῖον,διδασκαλεῖον,n-s---na-,OBJ
9,Leuven|0093-009|457|10,10,τὸν,ὁ,l-s---ma-,ATR
10,Leuven|0093-009|457|11,11,μῆνα,μήν,n-s---ma-,ADV
11,Leuven|0093-009|457|12,12,ὅλον,ὅλος,a-s---ma-,ATR
12,Leuven|0093-009|457|13,13,διὰ,διά,r--------,AuxP
13,Leuven|0093-009|457|14,14,τὴν,ὁ,l-s---fa-,ATR
14,Leuven|0093-009|457|15,15,ἀρρωστίαν,ἀρρωστία,n-s---fa-,ADV
15,Leuven|0093-009|457|16,16,ἀφαιρεῖν,ἀφαιρέω,v--pna---,OBJ_CO
16,Leuven|0093-009|457|17,17,τοῦ,ὁ,l-s---mg-,ATR
17,Leuven|0093-009|457|18,18,μισθοῦ,μισθός,n-s---mg-,OBJ
18,Leuven|0093-009|457|19,19,κατὰ,κατά,r--------,AuxP
19,Leuven|0093-009|457|20,20,λόγον,λόγος,n-s---ma-,ADV
21,Leuven|0093-009|457|22,22,καὶ,καί,c--------,COORD
22,Leuven|0093-009|457|23,23,τὸν,ὁ,l-s---ma-,ATR
23,Leuven|0093-009|457|24,24,Ἀνθεστηριῶνα,Ἀνθεστηριών,n-s---ma-,APOS
24,Leuven|0093-009|457|25,25,μῆνα,μήν,n-s---ma-,ADV
25,Leuven|0093-009|457|26,26,μὴ,μή,d--------,AuxZ
26,Leuven|0093-009|457|27,27,πέμπειν,πέμπω,v--pna---,OBJ_CO
27,Leuven|0093-009|457|28,28,αὐτοὺς,αὐτός,p-p---ma-,OBJ
28,Leuven|0093-009|457|29,29,εἰς,εἰς,r--------,AuxP
29,Leuven|0093-009|457|30,30,τὰ,ὁ,l-p---na-,ATR
30,Leuven|0093-009|457|31,31,μαθήματα,μάθημα,n-p---na-,OBJ
31,Leuven|0093-009|457|32,32,διὰ,διά,r--------,AuxP
32,Leuven|0093-009|457|33,33,τὸ,ὁ,l-s---na-,ATR
33,Leuven|0093-009|457|34,34,θέας,θέα,n-p---fa-,SBJ
34,Leuven|0093-009|457|35,35,εἶναι,εἰμί,v--pna---,ADV
35,Leuven|0093-009|457|36,36,πολλάς,πολύς,a-p---fa-,PNOM
37,Leuven|0093-009|457|38,38,ἵνα,ἵνα,c--------,AuxC
38,Leuven|0093-009|457|39,39,μὴ,μή,d--------,AuxZ
39,Leuven|0093-009|457|40,40,τὸν,ὁ,l-s---ma-,ATR
40,Leuven|0093-009|457|41,41,μισθὸν,μισθός,n-s---ma-,OBJ
41,Leuven|0093-009|457|42,42,ἐκτίνῃ,ἐκτίνω,v3spsa---,ADV
