,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0093-009|12|1,1,καὶ,καί,c--------,AuxY
1,Leuven|0093-009|12|2,2,συγγνώμην,συγγνώμη,n-s---fa-,OBJ
2,Leuven|0093-009|12|3,3,δὲ,δέ,d--------,AuxY
3,Leuven|0093-009|12|4,4,ἔχειν,ἔχω,v--pna---,OBJ_CO
4,Leuven|0093-009|12|5,5,τοῖς,ὁ,l-p---md-,ATR
5,Leuven|0093-009|12|6,6,αὑτὸν,ἑαυτοῦ,p-s---ma-,OBJ
6,Leuven|0093-009|12|7,7,κακῶς,κακός,d--------,ADV
7,Leuven|0093-009|12|8,8,λέγουσι,λέγω1,v-pppamd-,OBJ
8,Leuven|0093-009|12|9,9,καὶ,καί,c--------,COORD
9,Leuven|0093-009|12|10,10,ἐπὶ,ἐπί,r--------,AuxP
10,Leuven|0093-009|12|11,11,τοῖς,ὁ,l-p---nd-,ATR
11,Leuven|0093-009|12|12,12,καθ’,κατά,r--------,AuxP
12,Leuven|0093-009|12|13,13,ἑαυτοῦ,ἑαυτοῦ,p-s---mg-,ADV
13,Leuven|0093-009|12|14,14,λεγομένοις,λέγω1,v-pppend-,ADV
