,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0093-009|373|1,1,καὶ,καί,c--------,AuxY
1,Leuven|0093-009|373|2,2,τοῦ,ὁ,l-s---mg-,ATR
2,Leuven|0093-009|373|3,3,σαλπικτοῦ,σαλπιγκτής,n-s---mg-,SBJ
3,Leuven|0093-009|373|4,4,δὲ,δέ,d--------,AuxY
4,Leuven|0093-009|373|5,5,τὸ,ὁ,l-s---na-,ATR
5,Leuven|0093-009|373|6,6,πολεμικὸν,πολεμικός,a-s---na-,OBJ
6,Leuven|0093-009|373|7,7,σημήναντος,σημαίνω,v-sapamg-,ADV
7,Leuven|0093-009|373|8,8,καθήμενος,κάθημαι,v-sppemn-,ADV
8,Leuven|0093-009|373|9,9,ἐν,ἐν,r--------,AuxP
9,Leuven|0093-009|373|10,10,τῇ,ὁ,l-s---fd-,ATR
10,Leuven|0093-009|373|11,11,σκηνῇ,σκηνή,n-s---fd-,ADV
11,Leuven|0093-009|373|12,12,εἰπεῖν,λέγω,v--ana---,OBJ
