,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0093-009|435|1,1,καὶ,καί,c--------,AuxY
1,Leuven|0093-009|435|2,2,πρὸς,πρός,r--------,AuxP
2,Leuven|0093-009|435|3,3,τοὺς,ὁ,l-p---ma-,ATR
3,Leuven|0093-009|435|4,4,καθημένους,κάθημαι,v-pppema-,OBJ
4,Leuven|0093-009|435|5,5,δὲ,δέ,d--------,AuxY
5,Leuven|0093-009|435|6,6,εἰπεῖν,λέγω,v--ana---,ADV
6,Leuven|0093-009|435|7,7,δεινὸς,δεινός,a-s---mn-,PNOM
7,Leuven|0093-009|435|8,8,ὡς,ὡς,c--------,AuxC
9,Leuven|0093-009|435|10,10,οὐ,οὐ,d--------,AuxZ
10,Leuven|0093-009|435|11,11,δεῖ,δέω,v3spia---,OBJ
11,Leuven|0093-009|435|12,12,τὸν,ὁ,l-s---ma-,ATR
12,Leuven|0093-009|435|13,13,ἄνδρα,ἀνήρ,n-s---ma-,SBJ_CO
14,Leuven|0093-009|435|15,15,ἀλλὰ,ἀλλά,c--------,COORD
15,Leuven|0093-009|435|16,16,τὸ,ὁ,l-s---na-,ATR
16,Leuven|0093-009|435|17,17,πρᾶγμα,πρᾶγμα,n-s---na-,SBJ_CO
17,Leuven|0093-009|435|18,18,κρίνεσθαι,κρίνω,v--pne---,SBJ
