,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0093-009|357|1,1,καὶ,καί,c--------,AuxY
1,Leuven|0093-009|357|2,2,τοὺς,ὁ,l-p---ma-,ATR
2,Leuven|0093-009|357|3,3,πωλοῦντάς,πωλέω,v-pppama-,OBJ_CO
3,Leuven|0093-009|357|4,4,τι,τις,p-s---na-,OBJ
4,Leuven|0093-009|357|5,5,ἢ,ἤ1,c--------,COORD
5,Leuven|0093-009|357|6,6,μεμισθωμένους,μισθόω,v-prpema-,OBJ_CO
6,Leuven|0093-009|357|7,7,δεινὸς,δεινός,a-s---mn-,PNOM
7,Leuven|0093-009|357|8,8,κελεῦσαι,κελεύω,v--ana---,ADV
8,Leuven|0093-009|357|9,9,ἥκειν,ἥκω,v--pna---,OBJ
9,Leuven|0093-009|357|10,10,πρὸς,πρός,r--------,AuxP
10,Leuven|0093-009|357|11,11,αὐτὸν,αὐτός,p-s---ma-,OBJ
11,Leuven|0093-009|357|12,12,ἅμ’,ἅμα,r--------,AuxP
12,Leuven|0093-009|357|13,13,ἡμέρᾳ,ἡμέρα,n-s---fd-,ADV
