@id,@form,@lemma,@postag,@relation
1,ὡς,ὡς,c--------,AuxC
2,δ᾽,δέ,d--------,AuxY
3,οὐ,οὐ,d--------,AuxZ
4,προσεχώρουν,προσχωρέω,v3piia---,ADV
5,",",punc1,u--------,AuxX
6,τὸν,ὁ,l-s---ma-,ATR
7,μὲν,μέν,d--------,AuxY
8,πεζὸν,πεζός,a-s---ma-,OBJ
9,ἀφίησιν,ἀφίημι,v3spia---,PRED_CO
10,",",punc1,u--------,AuxX
11,αὐτὸς,αὐτός,p-s---mn-,SBJ_CO
12,δὲ,δέ,c--------,COORD
13,πλεύσας,πλέω,v-sapamn-,ADV_CO
14,ἐς,εἰς,r--------,AuxP
15,Λευκάδα,Λευκάς,n-s---fa-,OBJ
16,καὶ,καί,c--------,COORD
17,ἀπόβασιν,ἀπόβασις,n-s---fa-,OBJ
18,ἐς,εἰς,r--------,AuxP
19,Νήρικον,Νήρικος,n-s---ma-,ADV
20,ποιησάμενος,ποιέω,v-sapmmn-,ADV_CO
21,ἀναχωρῶν,ἀναχωρέω,v-sppamn-,ADV
22,διαφθείρεται,διαφθείρω,v3spie---,PRED_CO
23,αὐτός,αὐτός,a-s---mn_,ATR
24,τε,τε,d--------,AuxY
25,καὶ,καί,c--------,COORD
26,τῆς,ὁ,l-s---fg-,ATR
27,στρατιᾶς,στρατιά,n-s---fg-,ATR
28,τι,τις,a-s---nn_,ATR
29,μέρος,μέρος,n-s---nn-,SBJ_CO
30,ὑπὸ,ὑπό,r--------,AuxP
31,τῶν,ὁ,l-p---mg-,OBJ_CO
32,αὐτόθεν,αὐτόθεν,d--------,ATR
33,τε,τε,d--------,AuxY
34,ξυμβοηθησάντων,συμβοηθέω,v-papamg-,ATR
35,καὶ,καί,c--------,COORD
36,φρουρῶν,φρουρός,n-p---mg-,OBJ_CO
37,τινῶν,τις,a-p---mg_,ATR
38,ὀλίγων,ὀλίγος,a-p---mg-,ATR
39,.,punc1,u--------,AuxK
