,@id,@form,@lemma,@postag,@relation
0,1,χρωμένῳ,χράω2,v-sppemd-,ATR
1,2,δὲ,δέ,d--------,AuxY
2,3,τῷ,ὁ,l-s---md-,ATR
3,4,Κύλωνι,Κύλων,n-s---md-,OBJ
4,5,ἐν,ἐν,r--------,AuxP
5,6,Δελφοῖς,Δελφοί,n-p---md-,ADV
6,7,ἀνεῖλεν,ἀναιρέω,v3saia---,PRED
7,8,ὁ,ὁ,l-s---mn-,ATR
8,9,θεὸς,θεός,n-s---mn-,SBJ
9,10,ἐν,ἐν,r--------,AuxP
10,11,τοῦ,ὁ,l-s---mg-,ATR
11,12,Διὸς,Ζεύς,n-s---mg-,ATR
12,13,τῇ,ὁ,l-s---fd-,ATR
13,14,μεγίστῃ,μέγας,a-s---fds,ATR
14,15,ἑορτῇ,ἑορτή,n-s---fd-,ADV
15,16,καταλαβεῖν,καταλαμβάνω,v--ana---,OBJ
16,17,τὴν,ὁ,l-s---fa-,ATR
17,18,Ἀθηναίων,Ἀθήναια,n-p---ng-,ATR
18,19,ἀκρόπολιν,ἀκρόπολις,n-s---fa-,OBJ
19,20,.,punc1,u--------,AuxK
