,@id,@form,@lemma,@postag,@relation
0,1,Ἀριστοκράτης,Ἀριστοκράτης,n-s---mn-,SBJ
1,2,μὲν,μέν,d--------,AuxY
2,3,τὸ,ὁ,l-s---na-,ATR
3,4,εὐώνυμον,εὐώνυμος,a-s---na-,OBJ
4,5,ἔχων,ἔχω,v-sppamn-,ADV
5,6,ἡγεῖτο,ἡγέομαι,v3siim---,PRED_CO
6,7,πεντεκαίδεκα,πεντεκαίδεκα,m--------,ATR
7,8,ναυσί,ναῦς,n-p---fd-,OBJ
8,9,",",punc1,u--------,AuxX
9,10,μετὰ,μετά,r--------,AuxP
10,11,δὲ,δέ,c--------,COORD
11,12,ταῦτα,οὗτος,p-p---na-,ADV
12,13,Διομέδων,Διομέδων,n-s---mn-,SBJ
13,14,ἑτέραις,ἕτερος,a-p---fd-,OBJ
14,15,πεντεκαίδεκα,πεντεκαίδεκα,m--------,ATR
15,16,·,punc1,u--------,AuxK
16,17,ἡγεῖτο,ἡγέομαι,v3siim---,PRED_CO
