@id;@form;@lemma;@postag;@relation
1;ὁ;ὁ;l-s---mn-;ATR
2;δ’;δέ;d--------;AuxY
3;ὄχλος;ὄχλος;n-s---mn-;SBJ
4;πλείων;πολύς;a-s---mnc;ATR_CO
5;καὶ;καί;c--------;COORD
6;πλείων;πολύς;a-s---mnc;ATR_CO
7;ἐπέρρει;ἐπέρρω;v3spia---;PRED
8;,;punc;u--------;AuxX
9;ὥστ’;ὥστε;c--------;AuxC
10;ἔφθασεν;φθάνω;v3saia---;ADV
11;ἑσπέρα;ἑσπέρα;n-s---fn-;SBJ
12;γενομένη;γίγνομαι;v-sapmfn-;ADV
13;πρὶν;πρίν;c--------;AuxC
14;τοῖς;ὁ;l-p---md-;ATR
15;φίλοις;φίλος;n-p---md-;OBJ
16;αὐτὸν;αὐτός;a-s---ma-;SBJ
17;σχολάσαι;σχολάζω;v--ana---;ADV_CO
18;καὶ;καί;c--------;COORD
19;συγγενέσθαι;συγγίγνομαι;v--anm---;ADV_CO
20;.;punc;u--------;AuxK
