,@id,@form,@lemma,@postag,@relation
0,1,ἐγχώριοι,ἐγχώριος,a-p---mn-,SBJ
1,2,γὰρ,γάρ,d--------,AuxY
2,3,οὐ,οὐ,d--------,AuxZ
3,4,μόνον,μόνος,a-s---na-,AuxZ
4,5,τὰς,ὁ,l-p---fa-,ATR
5,6,τῶν,ὁ,l-p---mg-,ATR
6,7,ἀνέμων,ἄνεμος,n-p---mg-,ATR
7,8,στάσεις,στάσις,n-p---fa-,OBJ
8,9,κατὰ,κατά,r--------,AuxP
9,10,τὴν,ὁ,l-s---fa-,ATR
10,11,παροιμίαν,παροιμία,n-s---fa-,ADV
11,12,",",punc1,u--------,AuxX
12,13,ἀλλὰ,ἀλλά,c--------,COORD
13,14,καὶ,καί,d--------,AuxZ
14,15,τὰ,ὁ,l-p---na-,ATR
15,16,τῶν,ὁ,l-p---mg-,ATR
16,17,ἐγχωρίων,ἐγχώριος,a-p---mg-,ATR
17,18,ἀνθρώπων,ἄνθρωπος,n-p---mg-,ATR
18,19,ἤθη,ἦθος,n-p---na-,OBJ
19,20,κάλλιστα,καλός,a-p---nas,ATR
20,21,γινώσκουσιν,γιγνώσκω,v3ppia---,PRED_CO
21,22,·,punc1,u--------,AuxK
22,23,γινώσκουσιν,γιγνώσκω,v3ppia---,PRED_CO
