,@id,@form,@lemma,@postag,@relation
0,1,θεῷ,θεός,n-s---md-,OBJ
1,2,γὰρ,γάρ,d--------,AuxY
2,3,ἡ,ὁ,l-s---fn-,ATR
3,4,τεκοῦσα,τίκτω,v-sapafn-,SBJ
4,5,μειχθῆναι,μίγνυμι,v--anp---,OBJ
5,6,λέγεται,λέγω3,v3spie---,PRED_CO
6,7,",",punc1,u--------,AuxX
7,8,καὶ,καί,c--------,COORD
8,9,καθάπερ,καθά,c--------,AuxC
9,10,τὸν,ὁ,l-s---ma-,ATR
10,11,Ἡρακλέα,Ἡρακλέης,n-s---ma-,SBJ
11,12,σπαρῆναί,σπείρω,v--anp---,OBJ
12,13,φασιν,φημί,v3ppia---,ADV
13,14,ἐν,ἐν,r--------,AuxP
14,15,μακρᾷ,μακρός,a-s---fd-,ATR
15,16,νυκτί,νύξ,n-s---fd-,ADV
16,17,",",punc1,u--------,AuxX
17,18,τῆς,ὁ,l-s---fg-,ATR
18,19,ἡμέρας,ἡμέρα,n-s---fg-,SBJ
19,20,ἐπισχεθείσης,ἐπέχω,v-sapafg-,ADV_CO
20,21,παρὰ,παρά,r--------,AuxP
21,22,φύσιν,φύσις,n-s---fa-,ADV
22,23,καὶ,καί,c--------,COORD
23,24,τοῦ,ὁ,l-s---mg-,ATR
24,25,ἡλίου,ἥλιος,n-s---mg-,SBJ
25,26,βραδύναντος,βραδύνω,v-sapamg-,ADV_CO
26,27,",",punc1,u--------,AuxX
27,28,οὕτω,οὕτως,d--------,ADV
28,29,περὶ,περί,r--------,AuxP
29,30,τὴν,ὁ,l-s---fa-,ATR
30,31,Ῥωμύλου,Ῥωμύλος,n-s---mg-,ATR
31,32,σπορὰν,σπορά,n-s---fa-,ADV_CO
32,33,καὶ,καί,c--------,COORD
33,34,καταβολὴν,καταβολή,n-s---fa-,ADV_CO
34,35,τὸν,ὁ,l-s---ma-,ATR
35,36,ἥλιον,ἥλιος,n-s---ma-,SBJ
36,37,ἐκλιπεῖν,ἐκλείπω,v--ana---,OBJ
37,38,ἱστοροῦσι,ἱστορέω,v3ppia---,PRED_CO
38,39,",",punc1,u--------,AuxX
39,40,ποιησάμενον,ποιέω,v-sapmma-,ADV
40,41,ἀτρεκῆ,ἀτρεκής,a-s---ma-,ATR
41,42,σύνοδον,σύνοδος1,n-s---ma-,OBJ
42,43,πρὸς,πρός,r--------,AuxP
43,44,σελήνην,σελήνη,n-s---fa-,ADV
44,45,",",punc1,u--------,AuxX
45,46,ᾧπερ,ὅς,p-s---nd-,ADV
46,47,ὁ,ὁ,l-s---mn-,ATR
47,48,Ἄρης,Ἄρης,n-s---mn-,SBJ
48,49,θεὸς,θεός,n-s---mn-,PNOM
49,50,ὢν,εἰμί,v-sppamn-,ADV
50,51,τῇ,ὁ,l-s---fd-,ATR
51,52,Σιλβίᾳ,Σιλβία,n-s---fd-,OBJ
52,53,θνητῇ,θνητός,a-s---fd-,ATR
53,54,συνῆλθε,συνέρχομαι,v3saia---,ADV
54,55,.,punc1,u--------,AuxK
