,@id,@form,@lemma,@postag,@relation
0,1,τὸ,ὁ,l-s---nn-,ATR
1,2,μὲν,μέν,d--------,AuxY
2,3,γὰρ,γάρ,d--------,AuxY
3,4,Ἐγερίαν,Ἐγερία,n-s---fa-,SBJ
4,5,τινά,τις,a-s---ca-,ATR
5,6,",",punc1,u--------,AuxX
6,7,νυμφῶν,νύμφη,n-p---fg-,ATR
7,8,μίαν,εἷς,a-s---fa-,ATR
8,9,δρυάδων,δρυάς,n-p---fg-,ATR
9,10,",",punc1,u--------,AuxX
10,11,δαίμονα,δαίμων,n-s---fa-,ATR
11,12,σοφὴν,σοφός,a-s---fa-,ATR
12,13,ἔρωτι,ἔρως,n-s---md-,SBJ
13,14,τἀνδρὸς,ἀνήρ,n-s---mg-,ATR
14,15,ἐν,ἐν,r--------,AuxP
15,16,συνουσίᾳ,συνουσία,n-s---fd-,PNOM
16,17,γενομένην,γίγνομαι,v-sapmfa-,ATR
17,18,",",punc1,u--------,AuxX
18,19,παραπαιδαγωγεῖν,παραπαιδαγωγέω,v--pna---,SBJ_CO
19,20,καὶ,καί,c--------,COORD
20,21,συσχηματίζειν,συσχηματίζω,v--pna---,SBJ_CO
21,22,τὴν,ὁ,l-s---fa-,ATR
22,23,πολιτείαν,πολιτεία,n-s---fa-,OBJ
23,24,ἴσως,ἴσως,d--------,SBJ
24,25,μυθωδέστερόν,μυθώδης,a-s---nnc,PNOM
25,26,ἐστι,εἰμί,v3spia---,PRED
26,27,.,punc1,u--------,AuxK
