,@id,@form,@lemma,@postag,@relation
0,1,οὐ,οὐ,d--------,AuxZ
1,2,μὲν,μέν,d--------,AuxY
2,3,γὰρ,γάρ,d--------,AuxY
3,4,ἀπειθὴς,ἀπειθής,a-s---fn-,PNOM
4,5,",",punc1,u--------,AuxX
5,6,κατὰ,κατά,r--------,AuxP
6,7,Πίνδαρον,Πίνδαρος,n-s---ma-,ADV
7,8,",",punc1,u--------,AuxX
8,9,οὐ,οὐ,d--------,AuxZ
9,10,-δὲ,δέ,c--------,COORD
10,11,δίδυμον,δίδυμος,a-s---na-,ATR
11,12,στρέφουσα,στρέφω,v-sppafn-,PNOM
12,13,πηδάλιον,πηδάλιον,n-s---na-,OBJ
13,14,",",punc1,u--------,AuxX
14,15,ἀλλὰ,ἀλλά,c--------,COORD
15,16,μᾶλλον,μᾶλλον,d--------,AuxZ
16,17,",",punc1,u--------,AuxX
17,18,εὐνομίας,εὐνομία,n-s---fg-,ATR_CO
18,19,καὶ,καί,c--------,COORD
19,20,Πειθοῦς,Πειθώ,n-s---fg-,ATR_CO
20,21,ἀδελφὰ,ἀδελφή,n-s---fn-,PNOM
21,22,καὶ,καί,c--------,COORD
22,23,Προμαθείας,προμήθεια,n-s---fg-,ATR
23,24,θυγάτηρ,θυγάτηρ,n-s---fn-,PNOM
24,25,",",punc1,u--------,AuxX
25,26,ὡς,ὡς,c--------,AuxC
26,27,γενεαλογεῖ,γενεαλογέω,v3spia---,ADV
27,28,Ἀλκμάν,Ἀλκμάν,n-s---mn-,SBJ
28,29,.,punc1,u--------,AuxK
29,30,ἐστίν,εἰμί,v3spia---,PRED_CO
30,31,ἐστίν,εἰμί,v3spia---,PRED_CO
31,32,ἐστίν,εἰμί,v3spia---,PRED_CO
32,33,ἐστίν,εἰμί,v3spia---,PRED_CO
