,@id,@form,@lemma,@postag,@relation
0,1,ἡ,ὁ,l-s---fn-,ATR
1,2,δʼ,δέ,d--------,AuxY
2,3,ὄψις,ὄψις,n-s---fn-,SBJ
3,4,ἐπιδείκνυται,ἐπιδείκνυμι,v3spie---,PRED
4,5,Τύχης,Τύχη,n-s---fg-,ATR
5,6,ἰσχὺν,ἰσχύς,n-s---fa-,OBJ_CO
6,7,καὶ,καί,c--------,COORD
7,8,πρὸς,πρός,r--------,AuxP
8,9,ἅπαν,ἅπας,a-s---na-,ADV
9,10,εὐπορίαν,εὐπορία,n-s---fa-,OBJ_CO
10,11,ἐκ,ἐκ,r--------,AuxP
11,12,τῶν,ὁ,l-p---ng-,ATR
12,13,παραλόγων,παράλογος,a-p---ng-,ATR
13,14,",",punc1,u--------,AuxX
14,15,ὅταν,ὅταν,c--------,AuxC
15,16,τι,τις,p-s---na-,OBJ
16,17,πραγματεύηται,πραγματεύομαι,v3spse---,ADV_CO
17,18,καὶ,καί,c--------,COORD
18,19,στρατηγῇ,στρατηγέω,v3spsa---,ADV_CO
19,20,",",punc1,u--------,AuxX
20,21,νοῦν,νόος,n-s---ma-,OBJ
21,22,μὲν,μέν,d--------,AuxY
22,23,ἀλόγοις,ἄλογος,a-p---md-,OBJ_CO
23,24,καὶ,καί,c--------,COORD
24,25,ἄφροσιν,ἄφρων,a-p---md-,OBJ_CO
25,26,",",punc1,u--------,AuxX
26,27,ἀλκὴν,ἀλκή,n-s---fa-,OBJ_CO
27,28,δὲ,δέ,c--------,COORD
28,29,καὶ,καί,c--------,COORD
29,30,θράσος,θράσος,n-s---na-,OBJ_CO
30,31,δειλοῖς,δειλός,a-p---md-,OBJ
31,32,ἐντιθείσης,ἐντίθημι,v-sppafg-,ATR_CO
32,33,.,punc1,u--------,AuxK
33,34,ἐντιθείσης,ἐντίθημι,v-sppafg-,ATR_CO
