,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0062-020|87|1,1,ἢ,ἤ,c--------,AuxY
1,Leuven|0062-020|87|2,2,τί,τίς,p-s---na-,OBJ
2,Leuven|0062-020|87|3,3,γὰρ,γάρ,d--------,AuxY
3,Leuven|0062-020|87|4,4,ἂν,ἄν,d--------,AuxY
4,Leuven|0062-020|87|5,5,ἐπράττομεν,πράσσω,v1piia---,PRED
5,Leuven|0062-020|87|6,6,οὐκ,οὐ,d--------,AuxZ
6,Leuven|0062-020|87|7,7,ἔχοντες,ἔχω,v-pppamn-,ADV
7,Leuven|0062-020|87|8,8,ὧν,ὅς,p-p---ng-,OBJ
8,Leuven|0062-020|87|9,9,προνοοῦμεν,προνοέω,v1ppia---,ATR
9,Leuven|0062-020|87|10,10,τούτων,οὗτος,p-p---ng-,OBJ
