,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0062-020|36|1,1,καί,καί,c--------,AuxY
1,Leuven|0062-020|36|2,2,μοι,ἐγώ,p1s---cd-,OBJ
2,Leuven|0062-020|36|3,3,δοκεῖς,δοκέω,v2spia---,PRED
4,Leuven|0062-020|36|5,5,ὦ,ὦ,i--------,AuxZ
5,Leuven|0062-020|36|6,6,βέλτιστε,ἀγαθός,a-s---mvs,ExD
7,Leuven|0062-020|36|8,8,μὴ,μή,d--------,AuxZ
8,Leuven|0062-020|36|9,9,συνιέναι,συνίημι,v--pna---,OBJ
9,Leuven|0062-020|36|10,10,ἐπὶ,ἐπί,r--------,AuxP
10,Leuven|0062-020|36|11,11,τοῖς,ὁ,l-p---nd-,ATR
11,Leuven|0062-020|36|12,12,τηλικούτοις,τηλικοῦτος,p-p---nd-,ADV
12,Leuven|0062-020|36|13,13,πάνυ,πάνυ,d--------,ADV
13,Leuven|0062-020|36|14,14,φιλανθρώπου,φιλάνθρωπος,a-s---mg-,ATR
14,Leuven|0062-020|36|15,15,τοῦ,ὁ,l-s---mg-,ATR
15,Leuven|0062-020|36|16,16,Διὸς,Ζεύς,n-s---mg-,OBJ
16,Leuven|0062-020|36|17,17,πεπειραμένος,πειράω,v-srpemn-,ADV
