,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0062-020|13|1,1,ὦ,ὦ,i--------,AuxZ
1,Leuven|0062-020|13|2,2,Κρόνε,Κρόνος,n-s---mv-,ExD_CO
2,Leuven|0062-020|13|3,3,καὶ,καί,c--------,AuxY
3,Leuven|0062-020|13|4,4,Ἰαπετὲ,Ἰαπετός,n-s---mv-,ExD_CO
4,Leuven|0062-020|13|5,5,καὶ,καί,c--------,COORD
5,Leuven|0062-020|13|6,6,σὺ,σύ,p2s---cn-,ExD_CO
6,Leuven|0062-020|13|7,7,ὦ,ὦ,i--------,AuxZ
7,Leuven|0062-020|13|8,8,μῆτερ,μήτηρ,n-s---fv-,APOS
9,Leuven|0062-020|13|10,10,οἷα,οἷος,p-p---na-,OBJ
10,Leuven|0062-020|13|11,11,πέπονθα,πάσχω,v1sria---,PRED
11,Leuven|0062-020|13|12,12,ὁ,ὁ,l-s---mn-,ATR
12,Leuven|0062-020|13|13,13,κακοδαίμων,κακοδαίμων,a-s---mn-,SBJ
13,Leuven|0062-020|13|14,14,οὐδὲν,οὐδείς,p-s---na-,OBJ
14,Leuven|0062-020|13|15,15,δεινὸν,δεινός,a-s---na-,ATR
15,Leuven|0062-020|13|16,16,εἰργασμένος,ἐργάζομαι,v-srpemn-,ADV
