,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0062-020|48|1,1,ἢ,ἤ,i--------,AuxY
1,Leuven|0062-020|48|2,2,τί,τίς,p-s---na-,OBJ
2,Leuven|0062-020|48|3,3,γάρ,γάρ,d--------,AuxY
3,Leuven|0062-020|48|4,4,ἂν,ἄν,d--------,AuxY
4,Leuven|0062-020|48|5,5,ἐποίησεν,ποιέω,v3saia---,PRED
5,Leuven|0062-020|48|6,6,οὗτος,οὗτος,p-s---mn-,SBJ
6,Leuven|0062-020|48|7,7,ὅλον,ὅλος,a-s---ma-,ATR
7,Leuven|0062-020|48|8,8,βοῦν,βοῦς,n-s---ca-,OBJ
8,Leuven|0062-020|48|9,9,ἀπολέσας,ἀπόλλυμι,v-sapamn-,ADV
10,Leuven|0062-020|48|11,11,εἰ,εἰ,c--------,AuxC
11,Leuven|0062-020|48|12,12,κρεῶν,κρέας,n-p---ng-,ADV
12,Leuven|0062-020|48|13,13,ὀλίγων,ὀλίγος,a-p---ng-,ATR
13,Leuven|0062-020|48|14,14,ἕνεκα,ἕνεκα,r--------,AuxP
14,Leuven|0062-020|48|15,15,τηλικαῦτα,τηλικοῦτος,p-p---na-,OBJ
15,Leuven|0062-020|48|16,16,ἐργάζεται,ἐργάζομαι,v3spie---,ADV
