@id,@form,@lemma,@postag
1,ἀσύμφορόν,ἀσύμφορος,a-s---nn-
2,θ᾽,τε,d--------
3,ὑμῖν,σύ,p-p---md-
4,ἐστὶ,εἰμί,v3spia---
5,τόνδε,ὅδε,p-s---ma-
6,μιαρὸν,μιαρός,a-s---ma-
7,καὶ,καί,c--------
8,ἄναγνον,ἄναγνος,a-s---ma-
9,ὄντα,εἰμί,v-sppama-
10,εἴς,εἰς,r--------
11,<,punc1,u--------
12,τε,τε,d--------
13,>,punc1,u--------
14,τὰ,ὁ,l-p---na-
15,τεμένη,τέμενος,n-p---na-
16,τῶν,ὁ,l-p---mg-
17,θεῶν,θεός,n-p---mg-
18,εἰσιόντα,εἴσειμι,v-sppama-
19,μιαίνειν,μιαίνω,v--pna---
20,τὴν,ὁ,l-s---fa-
21,ἁγνείαν,ἁγνεία,n-s---fa-
22,αὐτῶν,αὐτός,p-p---ng-
23,",",punc1,u--------
24,ἐπί,ἐπί,r--------
25,τε,τε,c--------
26,τὰς,ὁ,l-p---fa-
27,αὐτὰς,αὐτός,a-p---fa_
28,τραπέζας,τράπεζα,n-p---fa-
29,ἰόντα,εἶμι,v-sppama-
30,συγκαταπιμπλάναι,συγκαταπίμπλημι,v--pna---
31,τοὺς,ὁ,l-p---ma-
32,ἀναιτίους,ἀναίτιος,a-p---ma-
33,:,punc1,u--------
