@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,νῦν,νῦν,d--------
3,γε,γε,d--------
4,",",",",u--------
5,ἔφη,φημί,v3siia---
6,",",",",u--------
7,λέγεται,λέγω3,v3spie---
8,αὐτοῦ,αὐτός,p-s---mg-
9,ἡ,ὁ,l-s---fn-
10,γυνὴ,γυνή,n-s---fn-
11,ἀνελομένη,ἀναιρέω,v-sapmfn-
12,τὸν,ὁ,l-s---ma-
13,νεκρὸν,νεκρός,n-s---ma-
14,καὶ,καί,c--------
15,ἐνθεμένη,ἐντίθημι,v-sapmfn-
16,εἰς,εἰς,r--------
17,τὴν,ὁ,l-s---fa-
18,ἁρμάμαξαν,ἁρμάμαξα,n-s---fa-
19,",",",",u--------
20,ἐν,ἐν,r--------
21,ᾗπερ,ὅσπερ,p-s---fd-
22,αὐτὴ,αὐτός,p-s---fn-
23,ὠχεῖτο,ὀχάομαι,v3siie---
24,",",",",u--------
25,προσκεκομικέναι,προσκομίζω,v--rna---
26,αὐτὸν,αὐτός,p-s---ma-
27,ἐνθάδε,ἐνθάδε,d--------
28,ποι,ποι,d--------
29,πρὸς,πρός,r--------
30,τὸν,ὁ,l-s---ma-
31,Πακτωλὸν,Πακτωλός,n-s---ma-
32,ποταμόν,ποταμός,n-s---ma-
33,.,.,u--------
