@id,@form,@lemma,@postag
1,ἐπεὶ,ἐπεί,c--------
2,δ’,δέ,d-------_
3,αὖ,αὖ,d--------
4,παριὼν,παρέρχομαι,v-sppamn-
5,ἐγένετο,γίγνομαι,v3saim---
6,ὄπισθεν,ὄπισθεν,d--------
7,τῶν,ὁ,l-p---fg-
8,ἁρμαμαξῶν,ἁρμάμαξα,n-p---fg-
9,",",",",u--------
10,Ἀρταγέρσαν,Ἀρταγέρσα,n-s---fa-
11,μὲν,μέν,d--------
12,καὶ,καί,c--------
13,Φαρνοῦχον,Φαρνοῦχος,n-s---ma-
14,ἐκέλευσεν,κελεύω,v3saia---
15,ἔχοντας,ἔχω,v-pppama-
16,τήν,ὁ,l-s---fa-
17,τε,τε,d--------
18,τῶν,ὁ,l-p---mg-
19,πεζῶν,πεζός,n-p---mg-
20,χιλιοστὺν,χιλιοστύς,n-s---fa-
21,καὶ,καί,c--------
22,τὴν,ὁ,l-s---fa-
23,τῶν,ὁ,l-p---mg-
24,ἱππέων,ἱππεύς,n-p---mg-
25,μένειν,μένω,v--pna---
26,αὐτοῦ,αὐτοῦ,d--------
27,.,.,u--------
