@id,@form,@lemma,@postag
1,ἡνίκα,ἡνίκα,c--------
2,δ’,δέ,d-------_
3,ἂν,ἄν,d--------
4,ἡμεῖς,ἐγώ,p1p---mn-
5,ἐγχειρῶμεν,ἐγχειρέω,v1ppsa---
6,τοῖς,ὁ,l-p---md-
7,πολεμίοις,πολέμιος,n-p---md-
8,",",",",u--------
9,αἰσθήσεσθε,αἰσθάνομαι,v2pfim---
10,μέν,μέν,d--------
11,",",",",u--------
12,οὐ,οὐ,d--------
13,γὰρ,γάρ,d--------
14,οἶμαι,οἴομαι,v1spie---
15,ὀλίγος,ὀλίγος,a-s---mn-
16,θόρυβος,θόρυβος,n-s---mn-
17,ἔσται,εἰμί,v3sfim---
18,",",",",u--------
19,ὁρμήσεται,ὁρμάω,v3sfim---
20,δὲ,δέ,c--------
21,τηνικαῦτα,τηνικαῦτα,d--------
22,Ἀβραδάτας,Ἀβραδάτας,n-s---mn-
23,ἤδη,ἤδη,d--------
24,σὺν,σύν,r--------
25,τοῖς,ὁ,l-p---nd-
26,ἅρμασιν,ἅρμα,n-p---nd-
27,εἰς,εἰς,r--------
28,τοὺς,ὁ,l-p---ma-
29,ἐναντίους,ἐναντίος,a-p---ma-
30,·,·,u--------
