@id,@form,@lemma,@postag
1,ἡγήσατο,ἡγέομαι,v3saim---
2,δ’,δέ,d-------_
3,αὐτοῖς,αὐτός,p-p---md-
4,ἀνὴρ,ἀνήρ,n-s---mn-
5,Πέρσης,Πέρσης,n-s---mn-
6,δοῦλος,δοῦλος,n-s---mn-
7,γεγενημένος,γίγνομαι,v-srpemn-
8,τῶν,ὁ,l-p---mg-
9,ἐν,ἐν,r--------
10,τῇ,ὁ,l-s---fd-
11,ἀκροπόλει,ἀκρόπολις,n-s---fd-
12,τινὸς,τις,p-s---mg-
13,φρουρῶν,φρουρός,n-p---mg-
14,καὶ,καί,c--------
15,καταμεμαθηκὼς,καταμανθάνω,v-srpamn-
16,κατάβασιν,κατάβασις,n-s---fa-
17,εἰς,εἰς,r--------
18,τὸν,ὁ,l-s---ma-
19,ποταμὸν,ποταμός,n-s---ma-
20,καὶ,καί,c--------
21,ἀνάβασιν,ἀνάβασις,n-s---fa-
22,τὴν,ὁ,l-s---fa-
23,αὐτήν,αὐτός,a-s---fa-
24,.,.,u--------
