@ref,@id,@form,@lemma,@postag,@relation
Leuven|0062-014|36|1,1,ἀφείλετό,ἀφαιρέω,v3saim---,PRED
Leuven|0062-014|36|2,2,μου,ἐγώ,p1s---cg-,OBJ
Leuven|0062-014|36|3,3,τὴν,ὁ,l-s---fa-,ATR
Leuven|0062-014|36|4,4,ἐνδελέχειαν,ἐνδελέχεια,n-s---fa-,OBJ
Leuven|0062-014|36|5,5,",",",",u--------,AuxX
Leuven|0062-014|36|6,6,ἐντελέχειαν,ἐντελέχεια,n-s---fa-,OCOMP
Leuven|0062-014|36|7,7,ἀξιοῦν,ἀξιόω,v-sppann-,ADV
Leuven|0062-014|36|8,8,λέγεσθαι,λέγω,v--pne---,OBJ
Leuven|0062-014|36|9,9,παρὰ,παρά,r--------,AuxP
Leuven|0062-014|36|10,10,πάντας,πᾶς,a-p---ma-,ATR
Leuven|0062-014|36|11,11,τοὺς,ὁ,l-p---ma-,ATR
Leuven|0062-014|36|12,12,νόμους,νόμος,n-p---ma-,ADV
Leuven|0062-014|36|13,13,·,·,u--------,AuxK
