@ref,@id,@form,@lemma,@postag,@relation
Leuven|0062-014|1|1,1,ἐπὶ,ἐπί,r--------,AuxP
Leuven|0062-014|1|2,2,ἄρχοντος,ἄρχων,n-s---mg-,ADV
Leuven|0062-014|1|3,3,Ἀριστάρχου,Ἀρίσταρχος,n-s---mg-,APOS
Leuven|0062-014|1|4,4,Φαληρέως,Φαληρεύς,n-s---mg-,ATR
Leuven|0062-014|1|5,5,",",",",u--------,AuxX
Leuven|0062-014|1|6,6,Πυανεψιῶνος,Πυανεψιών,n-s---mg-,ATR
Leuven|0062-014|1|7,7,ἑβδόμῃ,ἕβδομος,a-s---fd-,ADV
Leuven|0062-014|1|8,8,ἱσταμένου,ἵστημι,v-sppemg-,ATR
Leuven|0062-014|1|9,9,",",",",u--------,AuxX
Leuven|0062-014|1|10,10,γραφὴν,γραφή,n-s---fa-,OBJ
Leuven|0062-014|1|11,11,ἔθετο,τίθημι,v3saim---,PRED
Leuven|0062-014|1|12,12,τὸ,ὁ,l-s---nn-,ATR
Leuven|0062-014|1|13,13,Σῖγμα,Σῖγμα,n-s---nn-,SBJ
Leuven|0062-014|1|14,14,πρὸς,πρός,r--------,AuxP
Leuven|0062-014|1|15,15,τὸ,ὁ,l-s---na-,ATR
Leuven|0062-014|1|16,16,Ταῦ,Ταῦ,n-s---na-,ADV
Leuven|0062-014|1|17,17,ἐπὶ,ἐπί,r--------,AuxP
Leuven|0062-014|1|18,18,τῶν,ὁ,l-p---ng-,ATR
Leuven|0062-014|1|19,19,ἑπτὰ,ἑπτά,m--------,ATR
Leuven|0062-014|1|20,20,φωνηέντων,φωνήεις,a-p---ng-,ADV
Leuven|0062-014|1|21,21,βίας,βία,n-s---fg-,OBJ_CO
Leuven|0062-014|1|22,22,καὶ,καί,b--------,COORD
Leuven|0062-014|1|23,23,ὑπαρχόντων,ὑπάρχω,v-pppang-,ATR
Leuven|0062-014|1|24,24,ἁρπαγῆς,ἁρπαγή,n-s---fg-,OBJ_CO
Leuven|0062-014|1|25,25,",",",",u--------,AuxX
Leuven|0062-014|1|26,26,ἀφῃρῆσθαι,ἀφαιρέω,v--rne---,OBJ
Leuven|0062-014|1|27,27,λέγον,λέγω,v-sppann-,ADV
Leuven|0062-014|1|28,28,πάντων,πᾶς,a-p---ng-,ATR
Leuven|0062-014|1|29,29,τῶν,ὁ,l-p---ng-,ATR
Leuven|0062-014|1|30,30,ἐν,ἐν,r--------,AuxP
Leuven|0062-014|1|31,31,διπλῷ,διπλόος,a-s---nd-,ATR
Leuven|0062-014|1|32,32,ταῦ,ταῦ,n-s---nd-,ATR
Leuven|0062-014|1|33,33,ἐκφερομένων,ἐκφέρω,v-pppeng-,OBJ
Leuven|0062-014|1|34,34,.,.,u--------,AuxK
