@ref,@id,@form,@lemma,@postag,@relation
Leuven|0062-014|42|1,1,οὐ,οὐ,d--------,AuxZ
Leuven|0062-014|42|2,2,γὰρ,γάρ,d--------,AuxY
Leuven|0062-014|42|3,3,ἐπιτρέπει,ἐπιτρέπω,v3spia---,PRED
Leuven|0062-014|42|4,4,γε,γε,d--------,AuxZ
Leuven|0062-014|42|5,5,αὐτοὺς,αὐτός,p-p---ma-,SBJ
Leuven|0062-014|42|6,6,κατ’,κατά,r--------,AuxP
Leuven|0062-014|42|7,7,εὐθὺ,εὐθύς,a-s---na-,ADV
Leuven|0062-014|42|8,8,φέρεσθαι,φέρω,v--pne---,OBJ
Leuven|0062-014|42|9,9,ταῖς,ὁ,l-p---fd-,ATR
Leuven|0062-014|42|10,10,γλώσσαις,γλῶσσα,n-p---fd-,ADV
Leuven|0062-014|42|11,11,·,·,u--------,AuxK
