,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|Genesis_deel2|147|1,1,ὅτι,ὅτι,c--------,AuxC
1,Leuven|Genesis_deel2|147|2,2,συγκλείων,συγκλείω,v-sppamn-,ADV
2,Leuven|Genesis_deel2|147|3,3,συνέκλεισεν,συγκλείω,v3saia---,ADV
3,Leuven|Genesis_deel2|147|4,4,κύριος,κύριος,n-s---mn-,SBJ
4,Leuven|Genesis_deel2|147|5,5,ἔξωθεν,ἔξωθεν,d--------,ADV
5,Leuven|Genesis_deel2|147|6,6,πᾶσαν,πᾶς,a-s---fa-,ATR
6,Leuven|Genesis_deel2|147|7,7,μήτραν,μήτρα,n-s---fa-,OBJ
7,Leuven|Genesis_deel2|147|8,8,ἐν,ἐν,r--------,AuxP
8,Leuven|Genesis_deel2|147|9,9,τῷ,ὁ,l-s---md-,ATR
9,Leuven|Genesis_deel2|147|10,10,οἴκῳ,οἶκος,n-s---md-,ADV
10,Leuven|Genesis_deel2|147|11,11,τοῦ,ὁ,l-s---mg-,ATR
11,Leuven|Genesis_deel2|147|12,12,Αβιμελεχ,Αβιμελεχ,n-s---mg-,ATR
12,Leuven|Genesis_deel2|147|13,13,ἕνεκεν,ἕνεκα,r--------,AuxP
13,Leuven|Genesis_deel2|147|14,14,Σαρρας,Σαρρα,n-s---fg-,ADV
14,Leuven|Genesis_deel2|147|15,15,τῆς,ὁ,l-s---fg-,ATR
15,Leuven|Genesis_deel2|147|16,16,γυναικός,γυνή,n-s---fg-,APOS
16,Leuven|Genesis_deel2|147|17,17,Ἀβραάμ,Ἀβραάμ,n-s---mg-,ATR
