,@id,@form,@lemma,@postag,@relation
0,1,Σάμιοι,Σάμος,n-p---mn-,SBJ
1,2,δέ,δέ,d--------,AuxY
2,3,",",punc1,u--------,AuxX
3,4,ὥς,ὡς,c--------,AuxC
4,5,φησιν,φημί,v3spia---,ADV
5,6,Ἐρξίας,Ἐρξίης,n-s---mn-,SBJ
6,7,ἐν,ἐν,r--------,AuxP
8,9,",",punc1,u--------,AuxX
9,10,γυμνάσιον,γυμνάσιον,n-s---nn-,OBJ
10,11,ἀναθέντες,ἀνατίθημι,v-papamn-,ADV
11,12,τῷ,ὁ,l-s---md-,ATR
12,13,Ἔρωτι,Ἔρως,n-s---md-,OBJ
13,14,τὴν,ὁ,l-s---fa-,ATR
14,15,διὰ,διά,r--------,AuxP
15,16,τοῦτον,οὗτος,p-s---ma-,ADV
16,17,ἀγομένην,ἄγω,v-sppefa-,ATR
17,18,ἑορτὴν,ἑορτή,n-s---fa-,OBJ
18,19,Ἐλευθέρια,Ἐλευθέριος,a-p---na-,OCOMP
19,20,προσηγόρευσαν,προσαγορεύω,v3paia---,PRED
