,@id,@form,@lemma,@postag,@relation
0,1,οἱ,ὁ,l-p---mn-,ATR
1,2,δὲ,δέ,d--------,AuxY
2,3,Καρχηδόνιοι,Καρχηδών,n-p---mn-,SBJ
3,4,θεωροῦντες,θεωρέω,v-pppamn-,ADV
4,5,ὅτι,ὅτι2,c--------,AuxC
5,6,καὶ,καί,d--------,AuxZ
6,7,γενομένοις,γίγνομαι,v-papmmd-,ATR
7,8,αὐτοῖς,αὐτός,p-p---md-,OBJ
8,9,ὑποχειρίοις,ὑποχείριος,a-p---md-,PNOM
9,10,οὐδὲν,οὐδείς,p-s---na-,SBJ
10,11,ἂν,ἄν2,d--------,AuxY
11,12,συνεξακολουθήσαι,συνεξακολουθέω,v3saoa---,OBJ
12,13,βαρύτερον,βαρύς,a-s---na-,ATR
13,14,τῶν,ὁ,l-p---ng-,ATR
14,15,τότε,τότε,d--------,ADV
15,16,προσταγμάτων,πρόσταγμα,n-p---ng-,ADV
16,17,",",punc1,u--------,AuxX
17,18,οὐ,οὐ,d--------,AuxZ
18,19,μόνον,μόνος,a-s---na-,AuxZ
19,20,δυσαρεστήσαντες,δυσαρεστέω,v-papamn-,ADV_CO
20,21,τοῖς,ὁ,l-p---nd-,ATR
21,22,προτεινομένοις,προτείνω,v-pppend-,OBJ
22,23,ἐπανῆλθον,ἐπανέρχομαι,v3paia---,PRED
23,24,",",punc1,u--------,AuxX
24,25,ἀλλὰ,ἀλλά,c--------,COORD
25,26,καὶ,καί,d--------,AuxZ
26,27,προσκόψαντες,προσκόπτω,v-papamn-,ADV_CO
27,28,τῇ,ὁ,l-s---fd-,ATR
28,29,βαρύτητι,βαρύτης,n-s---fd-,OBJ
29,30,τοῦ,ὁ,l-s---mg-,ATR
30,31,Μάρκου,Μᾶρκος,n-s---mg-,ATR
31,32,.,punc1,u--------,AuxK
