,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0059-00x|44|1,1,ἔστιν,εἰμί,v3spia---,PRED_CO
1,Leuven|0059-00x|44|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0059-00x|44|3,3,τούτων,οὗτος,p-p---ng-,ATR
3,Leuven|0059-00x|44|4,4,τ-,ὁ,l-s---nn-,ATR
4,"Leuven|0059-00x|44|4,1",5,ἅτερον,ἕτερος,a-s---nn-,SBJ
5,Leuven|0059-00x|44|5,6,οὐκέτι,οὐκέτι,d--------,AuxZ
6,Leuven|0059-00x|44|6,7,τέχνη,τέχνη,n-s---fn-,PNOM
8,Leuven|0059-00x|44|8,9,τῆς,ὁ,l-s---fg-,ATR
9,Leuven|0059-00x|44|9,10,τέχνης,τέχνη,n-s---fg-,ATR
10,Leuven|0059-00x|44|10,11,δὲ,δέ,d--------,COORD
11,Leuven|0059-00x|44|11,12,τῆς,ὁ,l-s---fg-,ATR
12,Leuven|0059-00x|44|12,13,διδασκούσης,διδάσκω,v-sppafg-,ATR_CO
13,Leuven|0059-00x|44|13,14,τε,τε,c--------,AuxY
14,Leuven|0059-00x|44|14,15,καὶ,καί,c--------,COORD
15,Leuven|0059-00x|44|15,16,διδασκομένης,διδάσκω,v-sppefg-,ATR_CO
16,Leuven|0059-00x|44|16,17,ἔργον,ἔργον,n-s---nn-,PNOM
18,Leuven|0059-00x|44|18,19,ὃ,ὅς,p-s---na-,OBJ
19,Leuven|0059-00x|44|19,20,δὴ,δή,d--------,AuxY
20,Leuven|0059-00x|44|20,21,λέγομεν,λέγω,v1ppia---,ATR
21,Leuven|0059-00x|44|21,22,ὑγίειαν,ὑγίεια,n-s---fa-,OCOMP
