,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0059-00x|22|1,1,καὶ,καί,c--------,AuxY
1,Leuven|0059-00x|22|2,2,ὅταν,ὅταν,c--------,AuxC
2,Leuven|0059-00x|22|3,3,λέγῃς,λέγω,v2spsa---,ADV
3,Leuven|0059-00x|22|4,4,ὡς,ὡς,c--------,AuxC
4,Leuven|0059-00x|22|5,5,ὅτῳ,ὅστις,p-s---nd-,OBJ
5,Leuven|0059-00x|22|6,6,τις,τις,p-s---cn-,SBJ
6,Leuven|0059-00x|22|7,7,μὴ,μή,d--------,AuxZ
7,Leuven|0059-00x|22|8,8,ἐπίσταται,ἐπίσταμαι,v3spie---,OBJ
8,Leuven|0059-00x|22|9,9,χρῆσθαι,χράω,v--pne---,OBJ
10,Leuven|0059-00x|22|11,11,κρεῖττον,κρείσσων,a-s---nac,PNOM
11,Leuven|0059-00x|22|12,12,ἐᾶν,ἐάω,v--pna---,SBJ
12,Leuven|0059-00x|22|13,13,τὴν,ὁ,l-s---fa-,ATR
13,Leuven|0059-00x|22|14,14,τούτου,οὗτος,p-s---ng-,ATR
14,Leuven|0059-00x|22|15,15,χρῆσιν,χρῆσις,n-s---fa-,OBJ
15,Leuven|0059-00x|22|16,16,·,·,u--------,AuxK
