,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0059-00x|2|1,1,ὅστις,ὅστις,p-s---mn-,SBJ
2,Leuven|0059-00x|2|3,3,ὦ,ὦ,i--------,AuxZ
3,Leuven|0059-00x|2|4,4,Σώκρατες,Σωκράτης,n-s---mv-,ExD
5,Leuven|0059-00x|2|6,6,οὐκ,οὐ,d--------,AuxZ
6,Leuven|0059-00x|2|7,7,ὀρθῶς,ὀρθός,d--------,ADV
7,Leuven|0059-00x|2|8,8,ἀπεμνημόνευέ,ἀπομνημονεύω,v3siia---,PRED
8,Leuven|0059-00x|2|9,9,σοι,σύ,p2s---cd-,ADV
9,Leuven|0059-00x|2|10,10,τοὺς,ὁ,l-p---ma-,ATR
10,Leuven|0059-00x|2|11,11,ἐμοὶ,ἐγώ,p1s---cd-,ATR
11,Leuven|0059-00x|2|12,12,περὶ,περί,r--------,AuxP
12,Leuven|0059-00x|2|13,13,σοῦ,σύ,p2s---cg-,ADV
13,Leuven|0059-00x|2|14,14,γενομένους,γίγνομαι,v-papmma-,ATR
14,Leuven|0059-00x|2|15,15,λόγους,λόγος,n-p---ma-,OBJ
15,Leuven|0059-00x|2|16,16,πρὸς,πρός,r--------,AuxP
16,Leuven|0059-00x|2|17,17,Λυσίαν,Λυσίας,n-s---ma-,ADV
17,Leuven|0059-00x|2|18,18,·,·,u--------,AuxK
