,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0059-00x|72|1,1,θὲς,τίθημι,v2sama---,PRED
1,Leuven|0059-00x|72|2,2,τὸν,ὁ,l-s---ma-,ATR
2,Leuven|0059-00x|72|3,3,Κλειτοφῶντα,Κλειτοφῶν,n-s---ma-,SBJ
3,Leuven|0059-00x|72|4,4,ὁμολογοῦντα,ὁμολογέω,v-sppama-,OBJ
4,Leuven|0059-00x|72|5,5,ὡς,ὡς,c--------,AuxC
5,Leuven|0059-00x|72|6,6,ἔστιν,εἰμί,v3spia---,OBJ
6,Leuven|0059-00x|72|7,7,καταγέλαστον,καταγέλαστος,a-s---nn-,PNOM
7,Leuven|0059-00x|72|8,8,τῶν,ὁ,l-p---ng-,ATR
8,Leuven|0059-00x|72|9,9,μὲν,μέν,d--------,AuxY
9,Leuven|0059-00x|72|10,10,ἄλλων,ἄλλος,p-p---ng-,ATR
10,Leuven|0059-00x|72|11,11,ἐπιμέλειαν,ἐπιμέλεια,n-s---fa-,OBJ
11,Leuven|0059-00x|72|12,12,ποιεῖσθαι,ποιέω,v--pne---,SBJ_CO
13,Leuven|0059-00x|72|14,14,ψυχῆς,ψυχή,n-s---fg-,OBJ
14,Leuven|0059-00x|72|15,15,δέ,δέ,d--------,COORD
16,Leuven|0059-00x|72|17,17,ἧς,ὅς,p-s---fg-,ADV
17,Leuven|0059-00x|72|18,18,ἕνεκα,ἕνεκα,r--------,AuxP
18,Leuven|0059-00x|72|19,19,τ-,ὁ,l-p---na-,ATR
19,"Leuven|0059-00x|72|19,1",20,ἄλλα,ἄλλος,p-p---na-,OBJ
20,Leuven|0059-00x|72|20,21,διαπονούμεθα,διαπονέω,v1ppie---,ATR
22,Leuven|0059-00x|72|22,23,ταύτης,οὗτος,p-s---fg-,ATR
23,Leuven|0059-00x|72|23,24,ἠμεληκέναι,ἀμελέω,v--rna---,SBJ_CO
24,Leuven|0059-00x|72|24,25,·,·,u--------,AuxK
