,@id,@form,@lemma,@postag,@relation
0,1,οἱ,ὁ,l-p---mn-,ATR
1,2,δὲ,δέ,d--------,AuxY
2,3,Περσικοὶ,Περσικός,a-p---mn-,ATR
3,4,νόμοι,νόμος,n-p---mn-,SBJ
4,5,προλαβόντες,προλαμβάνω,v-papamn-,ADV
5,6,ἐπιμέλονται,ἐπιμελέομαι,v3ppie---,PRED
6,7,ὅπως,ὅπως,c--------,AuxC
7,8,τὴν,ὁ,l-s---fa-,ATR
8,9,ἀρχὴν,ἀρχή,n-s---fa-,ADV
9,10,μὴ,μή,d--------,AuxZ
10,11,τοιοῦτοι,τοιοῦτος,a-p---mn-,PNOM
11,12,ἔσονται,εἰμί,v3pfim---,ADV
12,13,οἱ,ὁ,l-p---mn-,ATR
13,14,πολῖται,πολίτης,n-p---mn-,SBJ
14,15,οἷοι,οἷος,a-p---mn-,SBJ
15,16,πονηροῦ,πονηρός,a-s---ng-,ATR_CO
16,17,τινος,τις,a-s---ng-,ATR
17,18,ἢ,ἤ1,c--------,COORD
18,19,αἰσχροῦ,αἰσχρός,a-s---ng-,ATR_CO
19,20,ἔργου,ἔργον,n-s---ng-,OBJ
20,21,ἐφίεσθαι,ἐφίημι,v--pne---,OBJ
21,22,.,punc1,u--------,AuxK
