@id;@form;@lemma;@postag;@relation
1;μετὰ;μετά;r--------;AuxP
2;ταῦτα;οὗτος;p-p---na-;ADV
3;τοίνυν;τοίνυν;d--------;AuxY
4;αὐτῆς;αὐτός;p-s---fg-;PNOM
5;γίγνονται;γίγνομαι;v3ppie---;PRED
6;ἐρασταὶ;ἐραστής;n-p---mn-;SBJ_AP
7;δύο;δύο;m--------;ATR
8;,;punc;u--------;APOS
9;Τιμανορίδας;Τιμανορίδας;n-s---mn-;SBJ_AP_CO
10;τε;τε;d--------;AuxY
11;ὁ;ὁ;l-s---mn-;ATR
12;Κορίνθιος;Κορίνθιος;a-s---mn-;ATR
13;καὶ;καί;c--------;COORD
14;Εὐκράτης;Εὐκράτης;n-s---mn-;SBJ_AP_CO
15;ὁ;ὁ;l-s---mn-;ATR
16;Λευκάδιος;Λευκάδιος;a-s---mn-;ATR
17;,;punc;u--------;AuxX
18;οἳ;ὅς;p-p---mn-;SBJ
19;ἐπειδήπερ;ἐπειδήπερ;c--------;AuxC
20;πολυτελὴς;πολυτελής;a-s---fn-;PNOM
21;ἦν;εἰμί;v3siia---;ADV
22;ἡ;ὁ;l-s---fn-;ATR
23;Νικαρέτη;Νικαρέτη;n-s---fn-;SBJ
24;τοῖς;ὁ;l-p---nd-;ATR
25;ἐπιτάγμασιν;ἐπίταγμα;n-p---nd-;ADV
26;,;punc;u--------;AuxX
27;ἀξιοῦσα;ἀξιόω;v-sppafn-;ADV
28;τὰ;ὁ;l-p---na-;ATR
29;καθʼ;κατά;r--------;AuxP
30;ἡμέραν;ἡμέρα;n-s---fa-;ATR
31;ἀναλώματα;ἀνάλωμα;n-p---na-;OBJ
32;ἅπαντα;ἅπας;a-p---na-;ATR
33;τῇ;ὁ;l-s---fd-;ATR
34;οἰκίᾳ;οἰκία;n-s---fd-;ATR
35;παρʼ;παρά;r--------;AuxP
36;αὐτῶν;αὐτός;p-p---mg-;ADV
37;λαμβάνειν;λαμβάνω;v--pna---;OBJ
38;,;punc;u--------;AuxX
39;κατατιθέασιν;κατατίθημι;v3ppia---;ATR_CO
40;αὐτῆς;αὐτός;p-s---fg-;ATR
41;τιμὴν;τιμή;n-s---fa-;OCOMP
42;τριάκοντα;τριάκοντα;m--------;ATR
43;μνᾶς;μνᾶ;n-p---fa-;OBJ
44;τοῦ;ὁ;l-s---ng-;ATR
45;σώματος;σῶμα;n-s---ng-;ATR
46;τῇ;ὁ;l-s---fd-;ATR
47;Νικαρέτῃ;Νικαρέτη;n-s---fd-;OBJ
48;,;punc;u--------;AuxX
49;καὶ;καί;c--------;COORD
50;ὠνοῦνται;ὠνέομαι;v3ppie---;ATR_CO
51;αὐτὴν;αὐτός;p-s---fa-;OBJ
52;παρʼ;παρά;r--------;AuxP
53;αὐτῆς;αὐτός;a-s---fg-;ATR
54;νόμῳ;νόμος;n-s---md-;ADV
55;πόλεως;πόλις;n-s---fg-;ATR
56;καθάπαξ;καθάπαξ;d--------;ADV
57;αὑτῶν;ἑαυτοῦ;p-p---mg-;ATR
58;δούλην;δούλη;n-s---fa-;PNOM
59;εἶναι;εἰμί;v--pna---;ADV
60;.;punc;u--------;AuxK
