@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,ἐλθόντος,ἔρχομαι,v-sapamg-
3,οὐ,οὐ,d--------
4,πολὺ,πολύς,a-s---na-
5,ὕστερον,ὕστερος,a-s---na-
6,τοῦ,ὁ,l-s---mg-
7,Ἀδμήτου,Ἄδμητος,n-s---mg-
8,δηλοῖ,δηλόω,v3spia---
9,τε,τε,d--------
10,ὅς,ὅς,p-s---mn-
11,ἐστι,εἰμί,v3spia---
12,καὶ,καί,c--------
13,οὐκ,οὐ,d--------
14,ἀξιοῖ,ἀξιόω,v3spia---
15,",",punc1,u--------
16,εἴ,εἰ,c--------
17,τι,τις,p-s---na-
18,ἄρα,ἄρα,d--------
19,αὐτὸς,αὐτός,p-s---mn-
20,ἀντεῖπεν,ἀντεῖπον,v3saia---
21,αὐτῷ,αὐτός,p-s---md-
22,Ἀθηναίων,Ἀθηναῖος,n-p---mg-
23,δεομένῳ,δέομαι,v-sppemd-
24,",",punc1,u--------
25,φεύγοντα,φεύγω,v-sppama-
26,τιμωρεῖσθαι,τιμωρέω,v--pne---
27,:,punc1,u--------
