@id,@form,@lemma,@postag,@relation
1,Πυθαίνετος,Πυθαίνετος,n-s---mn-,SBJ
2,δ᾽,δέ,d--------,AuxY
3,ἐν,ἐν,r--------,AuxP
4,τρίτῳ,τρίτος,a-s---md-,ADV
5,περὶ,περί,r--------,AuxP
6,Αἰγίνης,Αἴγινα,n-s---fg-,ATR
7,Περίανδρόν,Περίανδρος,n-s---ma-,SBJ
8,φησιν,φημί,v3spia---,PRED
9,ἐξ,ἐκ,r--------,AuxP
10,Ἐπιδαύρου,Ἐπίδαυρος,n-s---mg-,ATR
11,τὴν,ὁ,l-s---fa-,ATR
12,Προκλέους,Προκλῆς,n-s---mg-,ATR
13,θυγατέρα,θυγάτηρ,n-s---fa-,ATR
14,Μέλισσαν,Μέλισσα,n-s---fa-,OBJ
15,ἰδόντα,εἶδον,v-sapama-,ADV
16,Πελοποννησιακῶς,Πελοποννησιακός,d--------,ADV
17,ἠσθημένην,ἐσθέω,v-srpefa-,ATR
18,(,punc1,u--------,AuxG
19,ἀναμπέχονος,ἀναμπέχονος,a-s---fn-,PNOM_CO
20,γὰρ,γάρ,d--------,AuxY
21,καὶ,καί,c--------,COORD
22,μονοχίτων,μονοχίτων,a-s---fn-,PNOM_CO
23,ἦν,εἰμί,v3siia---,PRED_CO
24,καὶ,καί,c--------,COORD
25,ᾠνοχόει,οἰνοχοέω,v3siia---,PRED_CO
26,τοῖς,ὁ,l-p---md-,ATR
27,ἐργαζομένοις,ἐργάζομαι,v-pppemd-,OBJ
28,),punc1,u--------,AuxG
29,ἐρασθέντα,ἔραμαι,v-sappma-,ADV
30,γῆμαι,γαμέω,v--ana---,OBJ
31,.,punc1,u--------,AuxK
