@id;@form;@lemma;@postag;@relation
1;ὁ;ὁ;l-s---mn-;ATR
2;δὲ;δέ;d--------;AuxY
3;πατὴρ;πατήρ;n-s---mn-;ATR
4;αὐτοῦ;αὐτός;p-s---mg-;ATR
5;Κλεινίας;Κλεινίας;n-s---mn-;SBJ
6;ἰδιοστόλῳ;ἰδιόστολος;a-s---fd-;ATR
7;τριήρει;τριήρης;n-s---fd-;ADV
8;περὶ;περί;r--------;AuxP
9;Ἀρτεμίσιον;Ἀρτεμίσιον;n-s---na-;ADV
10;ἐνδόξως;ἔνδοξος;d--------;ADV
11;ἐναυμάχησεν;ναυμαχέω;v3saia---;PRED_CO
12;,;punc;u--------;AuxX
13;ὕστερον;ὕστερος;a-s---nac;ADV
14;δὲ;δέ;c--------;COORD
15;Βοιωτοῖς;Βοιωτός;n-p---md-;OBJ
16;μαχόμενος;μάχομαι;v-sppemn-;ADV
17;περὶ;περί;r--------;AuxP
18;Κορώνειαν;Κορώνεια;n-s---fa-;ADV
19;ἀπέθανε;ἀποθνῄσκω;v3saia---;PRED_CO
20;.;punc;u--------;AuxK
