@id;@form;@lemma;@postag;@relation
1;Ἀριστοφῶντος;Ἀριστοφῶν;n-s---mg-;SBJ
2;δὲ;δέ;d--------;AuxY
3;Νεμέαν;Νεμέα;n-s---fa-;OBJ
4;γράψαντος;γράφω;v-sapamg-;ADV
5;ἐν;ἐν;r--------;AuxP
6;ταῖς;ὁ;l-p---fd-;ATR
7;ἀγκάλαις;ἀγκάλη;n-p---fd-;ADV
8;αὑτῆς;ἑαυτοῦ;p-s---fg-;ATR
9;καθήμενον;κάθημαι;v-srpmma-;ATR
10;Ἀλκιβιάδην;Ἀλκιβιάδης;n-s---ma-;OBJ
11;ἔχουσαν;ἔχω;v-sppafa-;ATR
12;,;punc;u--------;AuxX
13;ἐθεῶντο;θεάομαι;v3piie---;PRED_CO
14;καὶ;καί;c--------;COORD
15;συνέτρεχον;συντρέχω;v3piia---;PRED_CO
16;χαίροντες;χαίρω;v-pppamn-;ADV
17;.;punc;u--------;AuxK
